,x,ref_sensor,s57,s20,s05,s34,s22,s06,s31,s36,s35
353,0.0,22,,,-63.0,,-48.0,,-71.0,-67.0,-62.0
354,0.0,22,-38.0,-60.0,,,-39.0,-67.0,-76.0,,
355,0.0,22,-51.0,-59.0,,,-35.0,-66.0,,-75.0,-81.0
356,0.0,22,-35.0,,-68.0,,-36.0,,,-71.0,
357,0.0,22,,-63.0,-68.0,,-50.0,-66.0,-76.0,,-72.0
358,0.0,22,-38.0,-45.0,-63.0,-83.0,-44.0,-52.0,-80.0,-72.0,-75.0
359,0.0,22,,-68.0,-65.0,,,-50.0,-67.0,-69.0,-75.0
360,0.0,22,-43.0,-57.0,-69.0,,-55.0,-50.0,-70.0,-65.0,-64.0
361,0.0,22,-51.0,-56.0,-61.0,,-43.0,,-63.0,-70.0,
362,0.0,22,-40.0,,-76.0,,-35.0,-73.0,-82.0,,-85.0
363,0.0,22,-38.0,-49.0,,-84.0,-47.0,,-69.0,-73.0,-76.0
364,0.0,22,,,-67.0,,-53.0,,-74.0,-77.0,-77.0
365,0.0,22,-46.0,-65.0,-82.0,,,-59.0,-76.0,-82.0,-84.0
366,0.0,22,-63.0,-66.0,-82.0,,-49.0,-63.0,,,-79.0
367,0.0,22,-40.0,-50.0,,,-49.0,-58.0,-74.0,-68.0,-78.0
368,0.0,22,,,,,-51.0,,,-77.0,-79.0
369,0.0,22,-36.0,-62.0,-69.0,,-41.0,-70.0,,,-75.0
370,0.0,22,-50.0,-69.0,-73.0,,-63.0,-64.0,-75.0,,-74.0
371,0.0,22,,,,,-33.0,-61.0,,,
372,0.0,22,-61.0,-67.0,-74.0,,-53.0,-61.0,-85.0,,-77.0
373,0.0,22,-48.0,,-86.0,,-46.0,-67.0,,,-81.0
374,0.0,22,-49.0,-62.0,-69.0,,-43.0,-55.0,-73.0,,
375,0.0,22,-46.0,-49.0,-77.0,,-48.0,-52.0,-69.0,-64.0,-64.0
376,0.0,22,-49.0,-43.0,-64.0,-75.0,-62.0,-50.0,,-65.0,-67.0
377,0.0,22,-62.0,,-75.0,,-50.0,,,,-81.0
378,0.0,22,-36.0,,-70.0,,-44.0,-67.0,-80.0,,
379,0.0,22,-59.0,,-79.0,,-39.0,,-80.0,,
380,0.0,22,,-58.0,-63.0,,-51.0,-59.0,-69.0,,-70.0
381,0.0,22,-42.0,,,,,-64.0,,,
382,0.0,22,-45.0,-66.0,-76.0,,-50.0,-62.0,-78.0,-80.0,-83.0
383,0.0,22,-48.0,-70.0,-76.0,,-51.0,,-73.0,-76.0,-72.0
384,0.0,22,-43.0,-46.0,-74.0,-74.0,-45.0,-62.0,,,-73.0
385,0.0,22,-48.0,-57.0,-63.0,,-44.0,,-70.0,-62.0,
386,0.0,22,-53.0,-58.0,-64.0,,-48.0,-66.0,-71.0,-66.0,-63.0
387,0.0,22,-65.0,,-71.0,,-54.0,-56.0,-78.0,-74.0,-71.0
388,0.0,22,-51.0,-61.0,,,-56.0,-55.0,,,-67.0
389,0.0,22,-47.0,,,,-50.0,-51.0,,-65.0,
390,0.0,22,,-61.0,-71.0,,-40.0,-55.0,-76.0,-63.0,-67.0
391,0.0,22,,-62.0,,,-52.0,-58.0,-65.0,-61.0,-63.0
392,0.0,22,-39.0,-72.0,-76.0,,-50.0,,-79.0,,-88.0
393,0.0,22,-35.0,-53.0,,,-40.0,-63.0,-80.0,-78.0,
394,0.0,22,-48.0,-65.0,,,-51.0,,,-79.0,-77.0
395,0.0,22,,,,,-49.0,-55.0,,,
396,0.0,22,-42.0,-55.0,-70.0,-79.0,-46.0,-54.0,-64.0,-62.0,-63.0
397,0.0,22,-46.0,-68.0,-76.0,,-34.0,-69.0,-78.0,-82.0,-84.0
398,0.0,22,-45.0,-67.0,-80.0,,-48.0,,-82.0,-81.0,-84.0
399,0.0,22,-57.0,-60.0,-70.0,,-56.0,-64.0,-72.0,,-73.0
400,0.0,22,,-67.0,,,-42.0,-64.0,-82.0,,-77.0
401,0.0,22,-38.0,-43.0,,,-48.0,,-71.0,,
402,0.0,22,-52.0,-57.0,-63.0,,,-53.0,-69.0,,-69.0
403,0.0,22,-45.0,-66.0,-62.0,,-47.0,-52.0,-65.0,-68.0,-74.0
404,0.0,22,,,,-75.0,-44.0,,-69.0,,
405,0.0,22,,-64.0,-75.0,,-45.0,-60.0,-74.0,-78.0,-69.0
406,0.0,22,-51.0,-55.0,,-77.0,-46.0,-52.0,-69.0,-68.0,-65.0
407,0.0,22,,-50.0,-69.0,,-53.0,-54.0,,-82.0,-72.0
408,0.0,22,-57.0,-65.0,-74.0,,,-68.0,,,
409,0.0,22,-50.0,-64.0,-71.0,,-52.0,,-78.0,,-85.0
410,0.0,22,-48.0,-53.0,-58.0,-73.0,-42.0,-63.0,-67.0,-66.0,-65.0
411,0.0,22,-53.0,-60.0,-73.0,,-60.0,-54.0,-71.0,-65.0,-62.0
412,0.0,22,,-65.0,-69.0,,-64.0,-58.0,-78.0,-73.0,-83.0
413,0.0,22,-52.0,-70.0,-71.0,,-54.0,-65.0,-80.0,-75.0,-74.0
414,0.0,22,-63.0,-66.0,-75.0,,-50.0,-60.0,-76.0,-76.0,-82.0
415,0.0,22,-42.0,-56.0,,,-41.0,-64.0,,,-71.0
416,0.0,22,-54.0,,-76.0,,,-68.0,-75.0,,-81.0
417,0.0,22,,-48.0,-60.0,,-52.0,,-68.0,,-65.0
418,0.0,22,-56.0,-62.0,-73.0,,-47.0,-67.0,-81.0,-79.0,-76.0
419,0.0,22,-42.0,,-79.0,,-33.0,-59.0,-87.0,-77.0,
420,0.0,22,,-54.0,-72.0,,-52.0,-60.0,,-70.0,
421,0.0,22,-36.0,-66.0,,,-43.0,-66.0,,-76.0,-79.0
422,0.0,22,-39.0,-58.0,-63.0,,-39.0,-64.0,-74.0,-72.0,-71.0
423,0.0,22,,-65.0,,,,,,-79.0,-88.0
424,0.0,22,-44.0,,-62.0,,-44.0,,-72.0,-67.0,-69.0
425,0.0,22,-45.0,-78.0,,-85.0,-47.0,-67.0,,,
426,0.0,22,-54.0,-65.0,,,-50.0,-66.0,-72.0,,-74.0
427,0.0,22,-52.0,,-75.0,,-34.0,-58.0,-82.0,,-87.0
428,0.0,22,-66.0,-65.0,-69.0,-82.0,-43.0,-67.0,,,-71.0
429,0.0,22,-43.0,-65.0,,,-32.0,-64.0,,,
430,0.0,22,-64.0,-64.0,-71.0,,-46.0,-63.0,-75.0,-75.0,-71.0
431,0.0,22,-38.0,-59.0,,,-48.0,-64.0,,,
432,0.0,22,-45.0,-70.0,,,-53.0,-61.0,-81.0,,
433,0.0,22,-47.0,-62.0,-61.0,-78.0,-44.0,-55.0,-68.0,-66.0,-65.0
434,0.0,22,-55.0,-67.0,-70.0,,-50.0,-59.0,-78.0,,
435,0.0,22,-59.0,-76.0,-73.0,,-57.0,-65.0,,,-84.0
436,0.0,22,-39.0,-43.0,-64.0,,-40.0,-56.0,-67.0,,-69.0
437,0.0,22,,-65.0,,,-48.0,-51.0,,-67.0,
438,0.0,22,,,-68.0,,-55.0,,,-63.0,-60.0
439,0.0,22,,,-69.0,,,-56.0,-71.0,-72.0,-67.0
440,0.0,22,-45.0,-62.0,-76.0,,-35.0,-65.0,,,
441,0.0,22,-47.0,-64.0,,,-52.0,,-78.0,-78.0,
442,0.0,22,-51.0,-67.0,-71.0,,-49.0,-63.0,,,-76.0
443,0.0,22,-45.0,-66.0,,,-44.0,-65.0,,-77.0,-74.0
444,0.0,22,-52.0,-63.0,-75.0,,-40.0,-65.0,-85.0,-79.0,-81.0
445,0.0,22,-42.0,-45.0,-63.0,,-41.0,-53.0,-74.0,,-72.0
446,0.0,22,-49.0,,-67.0,,-45.0,-56.0,-71.0,,-68.0
447,0.0,22,-54.0,-65.0,-76.0,,-34.0,-71.0,-80.0,-80.0,
448,0.0,22,,,-65.0,,-52.0,-59.0,-75.0,-65.0,-63.0
449,0.0,22,,,,-76.0,,,,-75.0,
450,0.0,22,-55.0,-52.0,-58.0,,-52.0,-46.0,,-64.0,-68.0
451,0.0,22,-62.0,-69.0,,,-36.0,-64.0,,,
452,0.0,22,,-58.0,-67.0,,,,,,-81.0
453,0.0,22,-51.0,-55.0,,,-44.0,,-69.0,-63.0,-65.0
454,0.0,22,-62.0,-70.0,-79.0,,-34.0,-67.0,,,
455,0.0,22,-48.0,-70.0,-77.0,,-48.0,,-73.0,,-75.0
456,0.0,22,-49.0,-51.0,-66.0,,-50.0,-52.0,-73.0,,-66.0
457,0.0,22,-54.0,,,,-60.0,-60.0,,,
458,0.0,22,-49.0,,,,-54.0,,,,-81.0
459,0.0,22,-47.0,-67.0,-81.0,,-33.0,-68.0,-83.0,-79.0,-85.0
460,0.0,22,,,,,-54.0,-58.0,,,
461,0.0,22,-51.0,-49.0,-61.0,,-52.0,-59.0,-74.0,,-67.0
462,0.0,22,-38.0,-71.0,,,-42.0,-71.0,-79.0,,
463,0.0,22,-49.0,-62.0,,,-33.0,-71.0,,,-84.0
464,0.0,22,-42.0,-70.0,-78.0,,-54.0,-70.0,-80.0,-80.0,
465,0.0,22,,,,,,-64.0,-86.0,,
466,0.0,22,-49.0,-64.0,-72.0,,-47.0,-62.0,-83.0,-87.0,-85.0
467,0.0,22,,-62.0,-58.0,,-46.0,,-68.0,-69.0,-64.0
468,0.0,22,-44.0,,,,-41.0,-64.0,,,
469,0.0,22,-42.0,-56.0,-68.0,,-48.0,,-68.0,-68.0,-64.0
470,0.0,22,,-65.0,-69.0,,-62.0,-62.0,,-75.0,-74.0
471,0.0,22,-52.0,-63.0,-71.0,-76.0,-42.0,-54.0,-73.0,-67.0,-65.0
472,0.0,22,-32.0,-49.0,-73.0,,,,-78.0,,
473,0.0,22,-42.0,-54.0,-76.0,,,-58.0,-73.0,-76.0,-71.0
474,0.0,22,,-57.0,-59.0,-73.0,-48.0,-55.0,-64.0,-70.0,-63.0
475,0.0,22,,,,,,,-84.0,-78.0,
476,0.0,22,-40.0,,,,,-67.0,,,
477,0.0,22,-51.0,,-64.0,,-57.0,-53.0,-66.0,,-66.0
478,0.0,22,-45.0,,-58.0,,-41.0,,-70.0,,-65.0
479,0.0,22,-36.0,,-77.0,,-44.0,-70.0,-82.0,-78.0,-84.0
480,0.0,22,-38.0,-51.0,-70.0,-79.0,-48.0,-58.0,-75.0,-76.0,-76.0
481,0.0,22,,,-61.0,,-50.0,-58.0,-69.0,-71.0,-68.0
482,0.0,22,-47.0,-68.0,-80.0,,-53.0,-68.0,-79.0,,-86.0
483,0.0,22,-39.0,-48.0,-71.0,,-47.0,-54.0,-68.0,-77.0,-70.0
484,0.0,22,-45.0,-64.0,-63.0,-78.0,-46.0,,-70.0,-64.0,-70.0
485,0.0,22,-34.0,-50.0,,,-36.0,-64.0,,,
486,0.0,22,-46.0,,,-75.0,-51.0,-52.0,-69.0,,-66.0
487,0.0,22,-43.0,-55.0,,,-51.0,-54.0,-70.0,-71.0,-64.0
488,0.0,22,-38.0,-44.0,,,-52.0,,,-73.0,-72.0
489,0.0,22,,,-79.0,,-56.0,,-81.0,-74.0,-79.0
490,0.0,22,-51.0,-68.0,-72.0,,-48.0,-55.0,,,
491,0.0,22,,,,,-44.0,-49.0,-70.0,,-66.0
492,0.0,22,-50.0,,-69.0,-84.0,-48.0,-62.0,-74.0,-75.0,-70.0
493,0.0,22,-41.0,-56.0,-66.0,,-40.0,-62.0,-64.0,-63.0,-67.0
494,0.0,22,,-58.0,-69.0,,-49.0,-64.0,-77.0,,-74.0
495,0.0,22,-37.0,-49.0,-71.0,-73.0,-47.0,-54.0,-75.0,-87.0,-70.0
496,0.0,22,,,,,-41.0,-60.0,,-66.0,
497,0.0,22,-54.0,-53.0,-65.0,-72.0,-53.0,-59.0,-66.0,-69.0,-67.0
498,0.0,22,-44.0,-51.0,-72.0,,-44.0,,-74.0,-69.0,-71.0
499,0.0,22,-48.0,-59.0,,,-48.0,-57.0,-72.0,-68.0,
500,0.0,22,-47.0,-57.0,-67.0,,-44.0,-54.0,-66.0,-67.0,
501,0.0,22,-41.0,,,,,-57.0,,,
502,0.0,22,-42.0,-69.0,-73.0,,-53.0,-65.0,-83.0,-78.0,
503,0.0,22,-52.0,-63.0,-73.0,,-44.0,-57.0,-75.0,,-77.0
504,0.0,22,-44.0,-65.0,-74.0,,-54.0,-66.0,-80.0,,-86.0
505,0.0,22,-56.0,-69.0,-72.0,,-50.0,-64.0,-77.0,-71.0,
506,0.0,22,-59.0,-65.0,-67.0,,-51.0,,-75.0,,-70.0
507,0.0,22,-58.0,,,,-36.0,,,,
508,0.0,22,-58.0,-59.0,-60.0,,-43.0,,-71.0,,-63.0
509,0.0,22,-47.0,-60.0,-62.0,,-48.0,-57.0,-68.0,-63.0,-70.0
510,0.0,22,-40.0,,,,-34.0,,,,
511,0.0,22,-39.0,-43.0,-64.0,,-43.0,-54.0,-70.0,,-72.0
512,0.0,22,-42.0,,,-77.0,-50.0,,,,
513,0.0,22,,-67.0,-77.0,,-41.0,,-86.0,-78.0,-83.0
514,0.0,22,-57.0,-60.0,,-83.0,-56.0,-70.0,,-76.0,-80.0
515,0.0,22,-45.0,,-72.0,,-48.0,-55.0,,-64.0,-65.0
516,0.0,22,-59.0,-61.0,-67.0,,,,-73.0,,-73.0
517,0.0,22,-49.0,-54.0,-72.0,-76.0,-55.0,-53.0,,-66.0,-61.0
518,0.0,22,-40.0,-51.0,,,-41.0,-61.0,-73.0,-71.0,-83.0
519,0.0,22,,,-78.0,,-40.0,-65.0,-81.0,-81.0,-85.0
520,0.0,22,,,-66.0,-76.0,-54.0,,-70.0,,-63.0
521,0.0,22,-34.0,-52.0,-73.0,,,-63.0,-81.0,-75.0,-88.0
522,0.0,22,,,-71.0,,,-56.0,,,-76.0
523,0.0,22,-52.0,,,,-50.0,,,,-80.0
524,0.0,22,,-70.0,-75.0,,-53.0,-66.0,,-77.0,-88.0
525,0.0,22,-41.0,-57.0,,,-44.0,-54.0,-65.0,-64.0,-62.0
526,0.0,22,-50.0,-50.0,-61.0,,-47.0,-52.0,-69.0,-63.0,-66.0
527,0.0,22,,,-71.0,-78.0,,,-72.0,,-72.0
528,0.0,22,-55.0,-66.0,-75.0,,-52.0,-63.0,-76.0,,-85.0
529,0.0,22,,-66.0,-78.0,,-50.0,,-80.0,,
530,0.0,22,,-67.0,,,-44.0,-73.0,,,
531,0.0,22,-45.0,-44.0,-71.0,-78.0,,-56.0,-76.0,-69.0,-70.0
532,0.0,22,-49.0,-71.0,-73.0,,-48.0,-60.0,-76.0,,-88.0
533,0.0,22,,-53.0,,,-48.0,-55.0,-74.0,-64.0,
534,0.0,22,-65.0,-68.0,-65.0,,-52.0,-62.0,-74.0,,-75.0
535,0.0,22,-50.0,,-64.0,,,-57.0,-64.0,,-66.0
536,0.0,22,-50.0,-62.0,-68.0,,-49.0,,-80.0,,-76.0
537,0.0,22,,,-63.0,-81.0,,,,-65.0,-65.0
538,0.0,22,-37.0,,-76.0,,-46.0,-68.0,,-78.0,-86.0
539,0.0,22,-44.0,,,,-50.0,-52.0,-67.0,-66.0,-64.0
540,0.0,22,-53.0,-56.0,-73.0,-79.0,-47.0,-54.0,-71.0,-63.0,-61.0
541,0.0,22,-53.0,-58.0,-71.0,,-53.0,-55.0,-78.0,-73.0,-77.0
542,0.0,22,-41.0,,-61.0,,-55.0,,-66.0,-72.0,-68.0
543,0.0,22,-63.0,-69.0,,,-45.0,-61.0,,,
544,0.0,22,-37.0,-53.0,-71.0,,-42.0,-62.0,-77.0,-72.0,-82.0
545,0.0,22,,,-76.0,,,-58.0,,-82.0,-75.0
546,0.0,22,-65.0,-57.0,,,-43.0,-58.0,-71.0,-66.0,
547,0.0,22,-56.0,-62.0,-70.0,,,-60.0,-79.0,-79.0,-81.0
548,0.0,22,,,-73.0,,-55.0,,,-75.0,
549,0.0,22,-50.0,-61.0,-69.0,,-46.0,-70.0,,-62.0,-65.0
550,0.0,22,-47.0,-66.0,-77.0,,-52.0,-58.0,-78.0,,
551,0.0,22,-45.0,-58.0,-71.0,-82.0,-51.0,,-72.0,-72.0,-68.0
552,0.0,22,,,,,,-62.0,,,
553,0.0,22,,-59.0,-74.0,-80.0,-46.0,-56.0,,-67.0,-66.0
554,0.0,22,-62.0,-64.0,-71.0,,-62.0,-62.0,-73.0,-81.0,-81.0
555,0.0,22,,-69.0,,,,-68.0,-78.0,,
556,0.0,22,-59.0,-73.0,-70.0,,-66.0,-66.0,-80.0,-80.0,-75.0
557,0.0,22,-59.0,,,,-49.0,-54.0,,,
558,0.0,22,-36.0,,-63.0,,-39.0,,,-74.0,-71.0
559,0.0,22,-39.0,-58.0,-69.0,,-42.0,-64.0,-75.0,,-80.0
560,0.0,22,-66.0,-67.0,-74.0,,-51.0,,-78.0,,-76.0
561,0.0,22,-54.0,-63.0,-73.0,,-34.0,-63.0,-76.0,-78.0,-81.0
562,0.0,22,-35.0,-50.0,,,-37.0,-62.0,,,-81.0
563,0.0,22,-47.0,-44.0,-59.0,,-46.0,-53.0,-68.0,-66.0,-66.0
564,0.0,22,-47.0,-64.0,-68.0,-85.0,-53.0,-67.0,,,-77.0
565,0.0,22,,-60.0,-74.0,,-41.0,-60.0,-82.0,-74.0,-78.0
566,0.0,22,-54.0,-69.0,,,-53.0,-69.0,-74.0,,-71.0
567,0.0,22,-43.0,-48.0,-70.0,,-42.0,-54.0,-74.0,-70.0,-68.0
568,0.0,22,,,-62.0,,,-55.0,-71.0,-64.0,-64.0
569,0.0,22,,-62.0,-79.0,,-52.0,-63.0,-72.0,,-77.0
570,0.0,22,-44.0,-55.0,,,,-54.0,-68.0,-66.0,-64.0
571,0.0,22,-50.0,-64.0,,,-38.0,,-78.0,,
572,0.0,22,-48.0,-57.0,-68.0,,-48.0,-58.0,-65.0,-62.0,-63.0
573,0.0,22,,-66.0,,,-49.0,-52.0,-81.0,-79.0,
574,0.0,22,-35.0,-53.0,,,-34.0,-70.0,,-75.0,-84.0
575,0.0,22,-48.0,-68.0,-74.0,,-46.0,-63.0,-72.0,-76.0,-76.0
576,0.0,22,,-51.0,,,-46.0,,-62.0,-74.0,-65.0
577,0.0,22,-45.0,-63.0,-63.0,,-47.0,-53.0,-67.0,-64.0,-73.0
578,0.0,22,-61.0,-60.0,-59.0,,-42.0,-58.0,-71.0,,-62.0
579,0.0,22,-37.0,-51.0,-70.0,,-42.0,,-82.0,-74.0,-84.0
580,0.0,22,-45.0,-58.0,-67.0,-74.0,-49.0,-55.0,-66.0,-60.0,-64.0
581,0.0,22,-62.0,,,,-59.0,-67.0,,,
582,0.0,22,-37.0,-45.0,-66.0,-78.0,-43.0,-55.0,-74.0,-70.0,-69.0
583,0.0,22,-47.0,-64.0,-69.0,,-36.0,-63.0,-78.0,,
584,0.0,22,-60.0,-67.0,,,-53.0,-70.0,-79.0,,
585,0.0,22,-51.0,-73.0,-75.0,,-46.0,-60.0,-78.0,-75.0,-78.0
586,0.0,22,-42.0,-50.0,,-73.0,-46.0,-52.0,-65.0,,
587,0.0,22,-40.0,-74.0,-78.0,,-56.0,-73.0,-76.0,-81.0,-88.0
588,0.0,22,-66.0,-56.0,-59.0,-70.0,-43.0,-57.0,-63.0,-74.0,-67.0
589,0.0,22,-36.0,-51.0,-69.0,,-46.0,-63.0,,-68.0,-80.0
590,0.0,22,-40.0,,-63.0,-72.0,-56.0,-58.0,-68.0,-66.0,-66.0
591,0.0,22,-42.0,-58.0,-64.0,,-42.0,-54.0,-70.0,-68.0,
592,0.0,22,-40.0,-49.0,-70.0,,-42.0,-59.0,-72.0,,-75.0
593,0.0,22,,-65.0,,,-43.0,-54.0,-70.0,-73.0,
594,0.0,22,-56.0,-61.0,-77.0,,-35.0,-62.0,,,-85.0
595,0.0,22,-51.0,-55.0,-58.0,,-52.0,-50.0,-70.0,-66.0,-68.0
596,0.0,22,-45.0,-70.0,-77.0,,-55.0,-66.0,-84.0,-82.0,-86.0
597,0.0,22,-45.0,-69.0,-71.0,,-47.0,-65.0,-79.0,,-83.0
598,0.0,22,-43.0,-60.0,-66.0,,-43.0,-56.0,-71.0,,-65.0
599,0.0,22,,-54.0,-60.0,,-43.0,-58.0,-69.0,-66.0,-63.0
600,0.0,22,,-62.0,-70.0,,-48.0,-54.0,-67.0,,-64.0
601,0.0,22,-48.0,-57.0,-59.0,,-50.0,,-71.0,,-65.0
602,0.0,22,-66.0,-62.0,-68.0,,,,,-75.0,-74.0
603,0.0,22,-44.0,-59.0,,,-44.0,-61.0,-76.0,,
604,0.0,22,,-65.0,-67.0,,,-60.0,-83.0,-77.0,-76.0
605,0.0,22,-51.0,-62.0,-76.0,,-55.0,-58.0,-79.0,-80.0,-76.0
606,0.0,22,-47.0,,-58.0,,-67.0,,,,-65.0
607,0.0,22,-60.0,-62.0,-59.0,,-46.0,-46.0,-72.0,-64.0,-67.0
608,0.0,22,-39.0,-65.0,-75.0,,-43.0,-71.0,-78.0,,
609,0.0,22,,-59.0,,,-55.0,,-75.0,,
610,0.0,22,,,,-82.0,,,,,-65.0
611,0.0,22,-47.0,-66.0,-65.0,,-48.0,-49.0,-68.0,-66.0,-75.0
612,0.0,22,-65.0,,,,-50.0,,,,-79.0
613,0.0,22,-45.0,,-64.0,,-47.0,-50.0,,-64.0,-69.0
614,0.0,22,,-55.0,-75.0,,-47.0,-61.0,,-76.0,-85.0
615,0.0,22,-37.0,-67.0,-76.0,,-42.0,-61.0,-81.0,-75.0,-78.0
616,0.0,22,-54.0,-68.0,-72.0,,-52.0,-59.0,,-78.0,-80.0
617,0.0,22,-56.0,-61.0,-70.0,,-57.0,-62.0,-83.0,-77.0,-73.0
618,0.0,22,,,-74.0,,,,-81.0,-81.0,-75.0
619,0.0,22,-42.0,-52.0,,,-43.0,-59.0,-72.0,-67.0,
620,0.0,22,-53.0,-72.0,-72.0,,-47.0,-66.0,-80.0,-80.0,-80.0
621,0.0,22,-58.0,-67.0,,,-50.0,-61.0,-78.0,,-74.0
622,0.0,22,-51.0,-58.0,-69.0,,-55.0,-67.0,,,-78.0
623,0.0,22,,,,,-56.0,-61.0,,,
624,0.0,22,-45.0,-64.0,,,-35.0,,,,
625,0.0,22,,,-68.0,,-41.0,,-76.0,-68.0,-68.0
626,0.0,22,,,-69.0,,-55.0,,,,
627,0.0,22,,,-70.0,-77.0,-42.0,-60.0,-75.0,,-78.0
628,0.0,22,,-58.0,-68.0,,-46.0,-53.0,-68.0,-66.0,-66.0
629,0.0,22,-53.0,,-66.0,,,-59.0,,,
630,0.0,22,-44.0,-50.0,-75.0,,-41.0,-56.0,-75.0,-71.0,-68.0
631,0.0,22,,,,,-58.0,,,,-73.0
632,0.0,22,-39.0,-61.0,,,-39.0,-67.0,-79.0,-77.0,-71.0
633,0.0,22,-61.0,-69.0,,,-46.0,-65.0,,,-83.0
634,0.0,22,-58.0,-66.0,-72.0,,-36.0,,,,-84.0
635,0.0,22,-36.0,,-68.0,,-42.0,-54.0,-76.0,,-87.0
636,0.0,22,,-58.0,-70.0,-78.0,-43.0,-63.0,-65.0,-68.0,-70.0
637,0.0,22,-44.0,,,,-42.0,-61.0,,,
638,0.0,22,-45.0,-60.0,-64.0,,-47.0,-58.0,-66.0,-65.0,-68.0
639,0.0,22,-45.0,,-64.0,,-49.0,-57.0,-68.0,-65.0,-65.0
640,0.0,22,-56.0,-66.0,,,-56.0,,,-73.0,-84.0
641,0.0,22,-47.0,-65.0,-73.0,,-56.0,-57.0,-74.0,,-71.0
642,0.0,22,-58.0,-57.0,-72.0,,-54.0,-59.0,-78.0,-74.0,-72.0
643,0.0,22,-43.0,-68.0,,,-49.0,-71.0,,,
644,0.0,22,,,-66.0,-84.0,-51.0,,-74.0,-76.0,-72.0
645,0.0,22,-44.0,-57.0,-58.0,-74.0,-49.0,-60.0,-66.0,-70.0,-64.0
646,0.0,22,-45.0,,,,-50.0,-60.0,,,-81.0
647,0.0,22,-40.0,-64.0,,,-31.0,-65.0,-85.0,,-86.0
648,0.0,22,,,-72.0,,-42.0,,-67.0,-62.0,-67.0
649,0.0,22,-37.0,-66.0,,,-45.0,-70.0,,-78.0,
650,0.0,22,-58.0,-60.0,-68.0,,-55.0,-71.0,,-78.0,-79.0
651,0.0,22,,,-68.0,,,,-76.0,,
652,0.0,22,,-58.0,,,-47.0,,-72.0,,-77.0
653,0.0,22,-39.0,-48.0,,,-47.0,-57.0,-72.0,,-84.0
654,0.0,22,-53.0,-65.0,-68.0,,-55.0,-59.0,-75.0,-80.0,-81.0
655,0.0,22,-62.0,-57.0,-76.0,,-38.0,-64.0,-75.0,-81.0,-84.0
656,0.0,22,-39.0,-50.0,,,-52.0,-59.0,-74.0,,-70.0
657,0.0,22,-49.0,-61.0,-65.0,,-48.0,-50.0,,-67.0,-65.0
658,0.0,22,-48.0,-67.0,,,-46.0,-61.0,-80.0,,-78.0
659,0.0,22,-35.0,-55.0,,,-38.0,,-75.0,,-86.0
660,0.0,22,-54.0,-64.0,,,-60.0,,,,
661,0.0,22,-57.0,-60.0,-69.0,,-53.0,-62.0,-74.0,-81.0,-74.0
662,0.0,22,,-52.0,-65.0,,-43.0,-55.0,-73.0,-70.0,-62.0
663,0.0,22,-43.0,-56.0,-66.0,,-51.0,-54.0,-70.0,-64.0,
664,0.0,22,-48.0,-67.0,,,-47.0,-58.0,-72.0,-83.0,-75.0
665,0.0,22,-59.0,-67.0,-77.0,,-41.0,-60.0,,-79.0,
666,0.0,22,-39.0,-46.0,-67.0,,-44.0,-53.0,-71.0,,-69.0
667,0.0,22,,-66.0,-66.0,,-50.0,-63.0,-72.0,-84.0,-71.0
668,0.0,22,,,-66.0,-86.0,-50.0,-53.0,-70.0,-79.0,-70.0
669,0.0,22,-36.0,-48.0,,-76.0,-47.0,,-72.0,-71.0,
670,0.0,22,-46.0,-59.0,-60.0,-74.0,-49.0,,-66.0,,
671,0.0,22,-58.0,-56.0,-80.0,,-40.0,-60.0,-78.0,,-89.0
672,0.0,22,,-51.0,,,-48.0,,-70.0,,
673,0.0,22,-39.0,-69.0,,,-36.0,-72.0,-83.0,,
674,0.0,22,-47.0,-64.0,-79.0,-86.0,-44.0,-66.0,-79.0,-83.0,-83.0
675,0.0,22,,,,,,,-79.0,-79.0,-82.0
676,0.0,22,-48.0,-56.0,-79.0,,-30.0,-62.0,-80.0,-78.0,-87.0
677,0.0,22,-47.0,-65.0,,,,-64.0,,,
678,0.0,22,,,,-78.0,,-56.0,-64.0,,
679,0.0,22,-50.0,-58.0,-61.0,,-48.0,-58.0,-74.0,-72.0,
680,0.0,22,-55.0,-68.0,-81.0,,-61.0,,,,-75.0
681,0.0,22,-46.0,-53.0,-63.0,,-44.0,,-66.0,-65.0,-64.0
682,0.0,22,-63.0,,-68.0,,-56.0,,-73.0,-82.0,-74.0
683,0.0,22,-49.0,-64.0,-70.0,,,-73.0,-74.0,,
684,0.0,22,,-56.0,-66.0,-77.0,-45.0,-49.0,-72.0,-66.0,
685,0.0,22,,-63.0,,,-32.0,-65.0,-82.0,,
686,0.0,22,,-67.0,,,-48.0,,,,-77.0
687,0.0,22,,-56.0,,,-31.0,-66.0,,,
688,0.0,22,-42.0,,-66.0,,,-70.0,-75.0,,
689,0.0,22,-41.0,,,,,,,-68.0,-79.0
690,0.0,22,-51.0,,-62.0,,-54.0,,,-65.0,-66.0
691,0.0,22,-51.0,-50.0,-68.0,,-48.0,-51.0,-75.0,-71.0,-65.0
692,0.0,22,-35.0,-58.0,,,-36.0,-64.0,-76.0,-71.0,-80.0
693,0.0,22,,,-65.0,,,-53.0,-69.0,,-64.0
694,0.0,22,-41.0,-47.0,,,-49.0,-59.0,-75.0,,-79.0
695,0.0,22,-45.0,-60.0,-73.0,,-44.0,-67.0,-77.0,-77.0,-83.0
