,location,corners,center,sensor_distances,calculated_RSSI,avg_RSSI,mode_RSSI,best_RSSI,is_emitter,score,hasSensor
88,"(3, 13)","((26.71340497964818, -80.05680893049295), (26.71340497964818, -80.0567988627063), (26.713413972864238, -80.05680893049295), (26.713413972864238, -80.0567988627063))","(26.71340947625621, -80.05680389659963)","{'57': 16.25973602852818, '20': 14.285300874937983, '05': 69.30778460804768, '34': 111.930412298963, '22': 13.394385647935742, '06': 6.902354241916963, '31': 44.58975609133645, '36': 85.36678463731293, '35': 107.80695800931622}","{'57': -41.18524550160017, '20': -39.49852253686512, '05': -60.075301292262864, '34': -66.32028388598587, '22': -38.65952474746692, '06': -30.02175811131799, '31': -54.32889368315855, '36': -62.79050849835892, '35': -65.83124453253922}","{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",-99,-99,False,"{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",[]
89,"(3, 14)","((26.71340497964818, -80.0567988627063), (26.71340497964818, -80.05678879491965), (26.713413972864238, -80.0567988627063), (26.713413972864238, -80.05678879491965))","(26.71340947625621, -80.05679382881297)","{'57': 17.015486274704358, '20': 13.680310727997371, '05': 68.31522068023166, '34': 110.93146617656954, '22': 14.392676490564266, '06': 5.942140109300811, '31': 43.58891394745859, '36': 84.36618656405149, '35': 106.80612404375076}","{'57': -41.777171731994265, '20': -38.93471963655066, '05': -59.88736504853324, '34': -66.2034833733575, '22': -39.596087692199255, '06': -28.07012741460431, '31': -54.03312223176525, '36': -62.6368933511752, '35': -65.70972542978598}","{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",-99,-99,False,"{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",[]
90,"(3, 15)","((26.71340497964818, -80.05678879491965), (26.71340497964818, -80.05677872713301), (26.713413972864238, -80.05678879491965), (26.713413972864238, -80.05677872713301))","(26.71340947625621, -80.05678376102634)","{'57': 17.795553557889104, '20': 13.123992456511417, '05': 67.32293028838367, '34': 109.93257195033762, '22': 15.391423063980676, '06': 4.998275903665356, '31': 42.588116747631126, '36': 83.36561731415432, '35': 105.80530832591883}","{'57': -42.36118583929451, '20': -38.393819943617515, '05': -59.69673110365759, '34': -66.08563244244318, '22': -40.470204054806565, '06': -25.81644754317784, '31': -53.73049385909044, '36': -62.481449893797766, '35': -65.58706449404895}","{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",-99,-99,False,"{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",[]
91,"(3, 16)","((26.71340497964818, -80.05677872713301), (26.71340497964818, -80.05676865934636), (26.713413972864238, -80.05677872713301), (26.713413972864238, -80.05676865934636))","(26.71340947625621, -80.05677369323968)","{'57': 18.59687811631268, '20': 12.622782981140352, '05': 66.33092569988311, '34': 108.93373104206272, '22': 16.39054206522576, '06': 4.082118667588791, '31': 41.587367731104486, '36': 82.36507793247247, '35': 104.80451137709836}","{'57': -42.935042122600464, '20': -37.8864942494058, '05': -59.50332252877065, '34': -65.96671214257563, '22': -41.289640282630614, '06': -23.178409547386494, '31': -53.42068375906707, '36': -62.32413419161307, '35': -65.46324010698714}","{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",-99,-99,False,"{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",[]
92,"(3, 17)","((26.71340497964818, -80.05676865934636), (26.71340497964818, -80.05675859155971), (26.713413972864238, -80.05676865934636), (26.713413972864238, -80.05675859155971))","(26.71340947625621, -80.05676362545304)","{'57': 19.416828285874388, '20': 12.183485473074139, '05': 65.3392199402355, '34': 107.93494493833612, '22': 17.389969297569788, '06': 3.217424675319959, '31': 40.586670467198566, '36': 81.36456952600449, '35': 103.80373374134297}","{'57': -43.49718947846729, '20': -37.424987275160284, '05': -59.307059139866055, '34': -65.84670301031946, '22': -42.060805238353375, '06': -20.0770924275273, '31': -53.10334354221206, '36': -62.16490071301625, '35': -65.33823003205464}","{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",-99,-99,False,"{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",[]
93,"(3, 18)","((26.71340497964818, -80.05675859155971), (26.71340497964818, -80.05674852377307), (26.713413972864238, -80.05675859155971), (26.713413972864238, -80.05674852377307))","(26.71340947625621, -80.05675355766638)","{'57': 20.253142020964642, '20': 11.813009022597887, '05': 64.34782681955505, '34': 106.93621516865184, '22': 18.38965451069796, '06': 2.4590949856421336, '31': 39.58602887534092, '36': 80.36409324650536, '35': 102.80297597877255}","{'57': -44.04661302456673, '20': -37.02265685112359, '05': -59.10785731064206, '34': -65.72558504792443, '22': -42.78904788568859, '06': -16.575099908015808, '31': -52.778098894406924, '36': -62.00370224787545, '35': -65.21201138976932}","{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",-99,-99,False,"{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",[]
94,"(3, 19)","((26.71340497964818, -80.05674852377307), (26.71340497964818, -80.05673845598642), (26.713413972864238, -80.05674852377307), (26.713413972864238, -80.05673845598642))","(26.71340947625621, -80.05674348987975)","{'57': 21.10387401559921, '20': 11.517996437604365, '05': 63.356761019431204, '34': 105.93754333206645, '22': 19.389557796962592, '06': 1.936407152102628, '31': 38.58544729259979, '36': 79.36365031414513, '35': 101.80223867987465}","{'57': -44.58270634868301, '20': -36.693148977123386, '05': -58.905629783817645, '34': -65.60333770672194, '22': -43.47887791792547, '06': -13.461741122026998, '31': -52.44454695310039, '36': -61.840489827611684, '35': -65.08456063445615}","{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",-99,-99,False,"{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",[]
95,"(3, 20)","((26.71340497964818, -80.05673845598642), (26.71340497964818, -80.05672838819977), (26.713413972864238, -80.05673845598642), (26.713413972864238, -80.05672838819977))","(26.71340947625621, -80.05673342209309)","{'57': 21.96734920772317, '20': 11.304357457482869, '05': 62.366038138832, '34': 104.93893107671887, '22': 20.389647079008526, '06': 1.8599449087451756, '31': 37.584930505375326, '36': 78.36324200100113, '35': 100.80152245199758}","{'57': -45.10517039859713, '20': -36.449217240252665, '05': -58.70028545986023, '34': -65.47993986392268, '22': -44.13413204236724, '06': -12.936843201359391, '31': -52.102253328128356, '36': -61.675212633601554, '35': -64.95585352626988}","{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",-99,-99,False,"{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",[]
96,"(3, 21)","((26.71340497964818, -80.05672838819977), (26.71340497964818, -80.05671832041313), (26.713413972864238, -80.05672838819977), (26.713413972864238, -80.05671832041313))","(26.71340947625621, -80.05672335430646)","{'57': 22.84212248905007, '20': 11.17675932336178, '05': 61.3756747887374, '34': 103.9403801257837, '22': 21.389896262657395, '06': 2.275151723301329, '31': 36.584483836087614, '36': 77.36286965542197, '35': 99.8008279298558}","{'57': -45.613934463195754, '20': -36.301317753333976, '05': -58.491729179927816, '34': -65.35536980411032, '22': -44.758101130665956, '06': -15.562151695117048, '31': -51.75074874188169, '36': -61.50781790656644, '35': -64.82586510494284}","{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",-99,-99,False,"{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",[]
97,"(3, 22)","((26.71340497964818, -80.05671832041313), (26.71340497964818, -80.05670825262648), (26.713413972864238, -80.05671832041313), (26.713413972864238, -80.05670825262648))","(26.71340947625621, -80.0567132865198)","{'57': 23.726944268413614, '20': 11.138159465157253, '05': 60.38568865428596, '34': 102.9418922576971, '22': 22.390283923339982, '06': 2.98335944452848, '31': 35.58411319305408, '36': 76.36253468534377, '35': 98.80015577217517}","{'57': -46.109095085765524, '20': -36.25624372290855, '05': -58.279861485187446, '34': -65.22960519409648, '22': -45.35362880348817, '06': -19.09300823137294, '31': -51.38952519275115, '36': -61.33825084314068, '35': -64.69456966040124}","{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",-99,-99,False,"{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",[]
98,"(3, 23)","((26.71340497964818, -80.05670825262648), (26.71340497964818, -80.05669818483983), (26.713413972864238, -80.05670825262648), (26.713413972864238, -80.05669818483983))","(26.71340947625621, -80.05670321873316)","{'57': 24.620731194739342, '20': 11.189478960320507, '05': 59.396098602827905, '34': 101.94346933122783, '22': 23.390792288169532, '06': 3.8251470118033133, '31': 34.58382517915874, '36': 75.36223858468487, '35': 97.79950666743092}","{'57': -46.59086917929188, '20': -36.316136701433656, '05': -58.064578367338754, '34': -65.10262306226798, '22': -45.92318875277359, '06': -22.331284712250056, '31': -51.0180315963131, '36': -61.16645449305842, '35': -64.5619407030969}","{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",-99,-99,False,"{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",[]
99,"(3, 24)","((26.71340497964818, -80.05670825262648), (26.71340497964818, -80.05669818483983), (26.713413972864238, -80.05670825262648), (26.713413972864238, -80.05669818483983))","(26.71340947625621, -80.05670321873316)","{'57': 24.620731194739342, '20': 11.189478960320507, '05': 59.396098602827905, '34': 101.94346933122783, '22': 23.390792288169532, '06': 3.8251470118033133, '31': 34.58382517915874, '36': 75.36223858468487, '35': 97.79950666743092}","{'57': -46.59086917929188, '20': -36.316136701433656, '05': -58.064578367338754, '34': -65.10262306226798, '22': -45.92318875277359, '06': -22.331284712250056, '31': -51.0180315963131, '36': -61.16645449305842, '35': -64.5619407030969}","{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",-99,-99,False,"{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",[]
100,"(4, 0)","((26.713413972864238, -80.05693981171936), (26.713413972864238, -80.05692974393271), (26.71340497964818, -80.05693981171936), (26.71340497964818, -80.05692974393271))","(26.71340947625621, -80.05693477782603)","{'57': 10.959607402619037, '20': 24.63068403867127, '05': 82.23149670632871, '34': 124.92086765791946, '22': 1.2042262101690318, '06': 19.764426312972674, '31': 57.60372762011084, '36': 98.37678206243984, '35': 120.81925362496933}","{'57': -36.04569069212656, '20': -46.59613497549762, '05': -62.302986630457276, '34': -67.75089054190636, '22': -7.273083044797754, '06': -43.72836716874027, '31': -57.665358425592565, '36': -64.63861915710952, '35': -67.31592523589575}","{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",-99,-99,False,"{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",['22']
101,"(4, 1)","((26.713413972864238, -80.05692974393271), (26.713413972864238, -80.05691967614607), (26.71340497964818, -80.05692974393271), (26.71340497964818, -80.05691967614607))","(26.71340947625621, -80.0569247100394)","{'57': 10.91637327100634, '20': 23.741485437683583, '05': 81.23623496125572, '34': 123.92135657802642, '22': 1.7595906041698848, '06': 18.76713909700597, '31': 56.6024993615085, '36': 97.37588607088003, '35': 119.81822234783752}","{'57': -35.99419210237513, '20': -46.11707742241876, '05': -62.144334392305836, '34': -67.64622555210391, '22': -12.214189809183832, '06': -43.053782967489774, '31': -57.436909035512315, '36': -64.50538345769215, '35': -67.20752694110931}","{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",-99,-99,False,"{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",[]
102,"(4, 2)","((26.713413972864238, -80.05691967614607), (26.713413972864238, -80.05690960835942), (26.71340497964818, -80.05691967614607), (26.71340497964818, -80.05690960835942))","(26.71340947625621, -80.05691464225274)","{'57': 10.964880859061578, '20': 22.861602330488658, '05': 80.24113587433732, '34': 122.9218827195917, '22': 2.5979521218412662, '06': 17.770359310950212, '31': 55.60129161989705, '36': 96.37500881946481, '35': 118.81720399125221}","{'57': -36.05195829495601, '20': -45.6250407634251, '05': -61.983752815730355, '34': -67.54071688476662, '22': -17.2907750744178, '06': -42.34272705665313, '31': -57.20438719223328, '36': -64.37077370505261, '35': -67.0982206310305}","{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",-99,-99,False,"{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",[]
103,"(4, 3)","((26.713413972864238, -80.05690960835942), (26.713413972864238, -80.05689954057277), (26.71340497964818, -80.05690960835942), (26.71340497964818, -80.05689954057277))","(26.71340947625621, -80.0569045744661)","{'57': 11.103927907123865, '20': 21.99215285898516, '05': 79.24620557943975, '34': 121.92244700423089, '22': 3.5227473846449318, '06': 16.774177423592782, '31': 54.60010552999395, '36': 95.3741509039782, '35': 117.81619889093238}","{'57': -36.21613978414603, '20': -45.11987314477603, '05': -61.82119508356983, '34': -67.4343508943997, '22': -21.25828581538419, '06': -41.59107775056417, '31': -56.96764524402573, '36': -64.23476131741754, '35': -66.98799098992436}","{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",-99,-99,False,"{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",[]
104,"(4, 4)","((26.713413972864238, -80.05689954057277), (26.713413972864238, -80.05688947278612), (26.71340497964818, -80.05689954057277), (26.71340497964818, -80.05688947278612))","(26.71340947625621, -80.05689450667944)","{'57': 11.33018153342259, '20': 21.13442474770138, '05': 78.25145050933624, '34': 120.92305037209853, '22': 4.480774582431285, '06': 15.778706671872273, '31': 53.59894229890428, '36': 94.37331293326952, '35': 116.81520738136096}","{'57': -36.47894682799013, '20': -44.60155372237792, '05': -61.65661267899146, '34': -67.32711360215417, '22': -24.39243366386475, '06': -40.7939828607106, '31': -56.72652736825537, '36': -64.09731681192412, '35': -66.87682231048527}","{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",-99,-99,False,"{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",[]
105,"(4, 5)","((26.713413972864238, -80.05688947278612), (26.713413972864238, -80.05687940499948), (26.71340497964818, -80.05688947278612), (26.71340497964818, -80.05687940499948))","(26.71340947625621, -80.05688443889281)","{'57': 11.638556958195299, '20': 20.289904567753737, '05': 77.25687743755078, '34': 119.92369380589835, '22': 5.454551342561828, '06': 14.784090713645272, '31': 52.59780323807686, '36': 93.37249555538278, '35': 115.81422982085584}","{'57': -36.828814870962745, '20': -44.070240911857304, '05': -61.48995530747857, '34': -67.21899068743889, '22': -26.95461180197473, '06': -39.94567934108952, '31': -56.48086896405817, '36': -63.95840976992824, '35': -66.76469848319795}","{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",-99,-99,False,"{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",[]
106,"(4, 6)","((26.713413972864238, -80.05687940499948), (26.713413972864238, -80.05686933721283), (26.71340497964818, -80.05687940499948), (26.71340497964818, -80.05686933721283))","(26.71340947625621, -80.05687437110615)","{'57': 12.022736729040023, '20': 19.460311946802133, '05': 76.26249347906474, '34': 118.9243783104034, '22': 6.436933870967201, '06': 13.790514494633014, '31': 51.59668974812078, '36': 92.37169943319303, '35': 114.8132665702066}","{'57': -37.251940895106756, '20': -43.52633471151051, '05': -61.321170806952104, '34': -67.10996747433276, '22': -29.11221220544806, '06': -39.03925485330924, '31': -56.23049597501368, '36': -63.81800879336632, '35': -66.65160297999346}","{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",-99,-99,False,"{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",[]
107,"(4, 7)","((26.713413972864238, -80.05686933721283), (26.713413972864238, -80.05685926942618), (26.71340497964818, -80.05686933721283), (26.71340497964818, -80.05685926942618))","(26.71340947625621, -80.05686430331951)","{'57': 12.47571980630296, '20': 18.64763927940153, '05': 75.26830613569042, '34': 117.92510493417281, '22': 7.424506900831805, '06': 12.798220180901511, '31': 50.5956033532334, '36': 91.37092527106549, '35': 113.81231800829991}","{'57': -37.73380915066148, '20': -42.970556568563524, '05': -61.15020505986401, '34': -67.0000289220701, '22': -30.97186923840697, '06': -38.066328106303786, '31': -55.97522415828275, '36': -63.67608146598491, '35': -66.537518841404}","{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",-99,-99,False,"{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",[]
108,"(4, 8)","((26.713413972864238, -80.05685926942618), (26.713413972864238, -80.05684920163954), (26.71340497964818, -80.05685926942618), (26.71340497964818, -80.05684920163954))","(26.71340947625621, -80.05685423553285)","{'57': 12.990310498322266, '20': 17.85419715631177, '05': 74.27432329607193, '34': 116.92587475260146, '22': 8.415443281579222, '06': 11.807530961799225, '31': 49.59454568831198, '36': 90.37017379287481, '35': 112.8113845242625}","{'57': -38.26042673603441, '20': -42.40405056679988, '05': -60.97700189174362, '34': -66.88915961083717, '22': -32.60415069933937, '06': -37.01661357280578, '31': -55.71485826860495, '36': -63.53259430547152, '35': -66.42242866045586}","{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",-99,-99,False,"{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",[]
109,"(4, 9)","((26.713413972864238, -80.05684920163954), (26.713413972864238, -80.05683913385289), (26.71340497964818, -80.05684920163954), (26.71340497964818, -80.05683913385289))","(26.71340947625621, -80.05684416774622)","{'57': 13.559496482173971, '20': 17.08266540860271, '05': 73.2805532886512, '34': 115.92668888769504, '22': 9.408680368307852, '06': 10.818887787653866, '31': 48.593518534529316, '36': 89.3694457664577, '35': 111.81046652787785}","{'57': -38.81914766365959, '20': -41.82850981947376, '05': -60.801502972493616, '34': -66.77734373107415, '22': -34.05770222891305, '06': -35.87731927181606, '31': -55.449191172186985, '36': -63.38751271966194, '35': -66.30631456796763}","{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",-99,-99,False,"{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",[]
110,"(4, 10)","((26.713413972864238, -80.05683913385289), (26.713413972864238, -80.05682906606624), (26.71340497964818, -80.05683913385289), (26.71340497964818, -80.05682906606624))","(26.71340947625621, -80.05683409995956)","{'57': 14.176703381891802, '20': 16.336148706517093, '05': 72.28700488466983, '34': 114.92754849041415, '22': 10.403559235807048, '06': 9.832907828999838, '31': 47.59252381130067, '36': 88.36874198295584, '35': 110.80956443396136}","{'57': -39.39909836330458, '20': -41.246331124140944, '05': -60.62364770225688, '34': -66.6645650680947, '22': -35.36729911002584, '06': -34.63229982767837, '31': -55.178002856822154, '36': -63.24080095367935, '35': -66.1891582141382}","{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",-99,-99,False,"{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",[]
111,"(4, 11)","((26.713413972864238, -80.05682906606624), (26.713413972864238, -80.0568189982796), (26.71340497964818, -80.05682906606624), (26.71340497964818, -80.0568189982796))","(26.71340947625621, -80.05682403217293)","{'57': 14.835939084336086, '20': 15.61823445778876, '05': 71.29368735378331, '34': 113.92845476186099, '22': 11.399650037986094, '06': 8.850481214650966, '31': 46.591563614949244, '36': 87.36806328065161, '35': 109.80867867939804}","{'57': -39.99129202501734, '20': -40.660798923480286, '05': -60.44337309921367, '34': -66.55080699046303, '22': -36.558586350281175, '06': -33.26084731950222, '31': -54.90105935003641, '36': -63.09242204067274, '35': -66.07094075316013}","{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",-99,-99,False,"{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",[]
112,"(4, 12)","((26.713413972864238, -80.0568189982796), (26.713413972864238, -80.05680893049295), (26.71340497964818, -80.0568189982796), (26.71340497964818, -80.05680893049295))","(26.71340947625621, -80.05681396438627)","{'57': 15.531852890349175, '20': 14.933048462653948, '05': 70.3006104787152, '34': 112.92940893527053, '22': 12.396660642187161, '06': 7.8729382650921504, '31': 45.590640213674234, '36': 86.36741052589919, '35': 108.80780971493196}","{'57': -40.58853883543376, '20': -40.07629501682085, '05': -60.260613672288194, '34': -66.43605243336344, '22': -37.65098215846819, '06': -31.735946160264465, '31': -54.61811150777112, '36': -62.94233774329642, '35': -65.95164282412591}","{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",-99,-99,False,"{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",[]
113,"(4, 13)","((26.713413972864238, -80.05680893049295), (26.713413972864238, -80.0567988627063), (26.71340497964818, -80.05680893049295), (26.71340497964818, -80.0567988627063))","(26.71340947625621, -80.05680389659963)","{'57': 16.25973602852818, '20': 14.285300874937983, '05': 69.30778460804768, '34': 111.930412298963, '22': 13.394385647935742, '06': 6.902354241916963, '31': 44.58975609133645, '36': 85.36678463731293, '35': 107.80695800931622}","{'57': -41.18524550160017, '20': -39.49852253686512, '05': -60.075301292262864, '34': -66.32028388598587, '22': -38.65952474746692, '06': -30.02175811131799, '31': -54.32889368315855, '36': -62.79050849835892, '35': -65.83124453253922}","{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",-99,-99,False,"{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",[]
114,"(4, 14)","((26.713413972864238, -80.0567988627063), (26.713413972864238, -80.05678879491965), (26.71340497964818, -80.0567988627063), (26.71340497964818, -80.05678879491965))","(26.71340947625621, -80.05679382881297)","{'57': 17.015486274704358, '20': 13.680310727997371, '05': 68.31522068023166, '34': 110.93146617656954, '22': 14.392676490564266, '06': 5.942140109300811, '31': 43.58891394745859, '36': 84.36618656405149, '35': 106.80612404375076}","{'57': -41.777171731994265, '20': -38.93471963655066, '05': -59.88736504853324, '34': -66.2034833733575, '22': -39.596087692199255, '06': -28.07012741460431, '31': -54.03312223176525, '36': -62.6368933511752, '35': -65.70972542978598}","{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",-99,-99,False,"{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",[]
115,"(4, 15)","((26.713413972864238, -80.05678879491965), (26.713413972864238, -80.05677872713301), (26.71340497964818, -80.05678879491965), (26.71340497964818, -80.05677872713301))","(26.71340947625621, -80.05678376102634)","{'57': 17.795553557889104, '20': 13.123992456511417, '05': 67.32293028838367, '34': 109.93257195033762, '22': 15.391423063980676, '06': 4.998275903665356, '31': 42.588116747631126, '36': 83.36561731415432, '35': 105.80530832591883}","{'57': -42.36118583929451, '20': -38.393819943617515, '05': -59.69673110365759, '34': -66.08563244244318, '22': -40.470204054806565, '06': -25.81644754317784, '31': -53.73049385909044, '36': -62.481449893797766, '35': -65.58706449404895}","{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",-99,-99,False,"{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",[]
116,"(4, 16)","((26.713413972864238, -80.05677872713301), (26.713413972864238, -80.05676865934636), (26.71340497964818, -80.05677872713301), (26.71340497964818, -80.05676865934636))","(26.71340947625621, -80.05677369323968)","{'57': 18.59687811631268, '20': 12.622782981140352, '05': 66.33092569988311, '34': 108.93373104206272, '22': 16.39054206522576, '06': 4.082118667588791, '31': 41.587367731104486, '36': 82.36507793247247, '35': 104.80451137709836}","{'57': -42.935042122600464, '20': -37.8864942494058, '05': -59.50332252877065, '34': -65.96671214257563, '22': -41.289640282630614, '06': -23.178409547386494, '31': -53.42068375906707, '36': -62.32413419161307, '35': -65.46324010698714}","{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",-99,-99,False,"{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",[]
117,"(4, 17)","((26.713413972864238, -80.05676865934636), (26.713413972864238, -80.05675859155971), (26.71340497964818, -80.05676865934636), (26.71340497964818, -80.05675859155971))","(26.71340947625621, -80.05676362545304)","{'57': 19.416828285874388, '20': 12.183485473074139, '05': 65.3392199402355, '34': 107.93494493833612, '22': 17.389969297569788, '06': 3.217424675319959, '31': 40.586670467198566, '36': 81.36456952600449, '35': 103.80373374134297}","{'57': -43.49718947846729, '20': -37.424987275160284, '05': -59.307059139866055, '34': -65.84670301031946, '22': -42.060805238353375, '06': -20.0770924275273, '31': -53.10334354221206, '36': -62.16490071301625, '35': -65.33823003205464}","{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",-99,-99,False,"{'57': -9999, '20': -9999, '05': -9999, '34': -9999, '22': -9999, '06': -9999, '31': -9999, '36': -9999, '35': -9999}",[]
