s1,s2,s3,s4,xcoord,ycoord,s1_d,s2_d,s3_d,s4_d
-39,-45,-41,-34,11.0,2.0,17.029386365926403,13.601470508735444,11.180339887498949,4.47213595499958
-38,-44,-43,-34,11.0,2.0,17.029386365926403,13.601470508735444,11.180339887498949,4.47213595499958
-39,-45,-42,-34,11.0,2.0,17.029386365926403,13.601470508735444,11.180339887498949,4.47213595499958
-40,-43,-42,-34,11.0,2.0,17.029386365926403,13.601470508735444,11.180339887498949,4.47213595499958
-39,-45,-43,-34,11.0,2.0,17.029386365926403,13.601470508735444,11.180339887498949,4.47213595499958
-38,-44,-42,-34,11.0,2.0,17.029386365926403,13.601470508735444,11.180339887498949,4.47213595499958
-38,-45,-40,-34,11.0,2.0,17.029386365926403,13.601470508735444,11.180339887498949,4.47213595499958
-39,-45,-42,-33,11.0,2.0,17.029386365926403,13.601470508735444,11.180339887498949,4.47213595499958
-41,-45,-41,-34,11.0,2.0,17.029386365926403,13.601470508735444,11.180339887498949,4.47213595499958
-39,-45,-44,-33,11.0,2.0,17.029386365926403,13.601470508735444,11.180339887498949,4.47213595499958
-39,-45,-42,-32,11.0,2.0,17.029386365926403,13.601470508735444,11.180339887498949,4.47213595499958
-39,-45,-42,-34,11.0,2.0,17.029386365926403,13.601470508735444,11.180339887498949,4.47213595499958
-37,-45,-43,-33,11.0,2.0,17.029386365926403,13.601470508735444,11.180339887498949,4.47213595499958
-40,-45,-43,-33,11.0,2.0,17.029386365926403,13.601470508735444,11.180339887498949,4.47213595499958
-38,-45,-42,-34,11.0,2.0,17.029386365926403,13.601470508735444,11.180339887498949,4.47213595499958
-39,-44,-43,-33,11.0,2.0,17.029386365926403,13.601470508735444,11.180339887498949,4.47213595499958
-39,-44,-40,-33,11.0,2.0,17.029386365926403,13.601470508735444,11.180339887498949,4.47213595499958
-39,-44,-41,-33,11.0,2.0,17.029386365926403,13.601470508735444,11.180339887498949,4.47213595499958
-38,-45,-42,-35,11.0,2.0,17.029386365926403,13.601470508735444,11.180339887498949,4.47213595499958
-41,-45,-42,-33,11.0,2.0,17.029386365926403,13.601470508735444,11.180339887498949,4.47213595499958
-38,-45,-43,-33,11.0,2.0,17.029386365926403,13.601470508735444,11.180339887498949,4.47213595499958
-38,-45,-43,-33,11.0,2.0,17.029386365926403,13.601470508735444,11.180339887498949,4.47213595499958
-37,-45,-44,-37,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-39,-44,-44,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-38,-44,-43,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-36,-44,-42,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-38,-45,-43,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-37,-44,-44,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-36,-45,-42,-37,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-34,-44,-41,-37,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-36,-44,-41,-37,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-36,-44,-43,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-39,-44,-44,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-35,-45,-44,-35,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-37,-44,-43,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-39,-45,-41,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-38,-44,-45,-37,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-37,-45,-43,-37,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-38,-44,-43,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-38,-45,-46,-37,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-36,-44,-41,-35,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-36,-45,-43,-35,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-38,-44,-42,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-38,-44,-42,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-36,-44,-42,-35,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-37,-44,-42,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-37,-45,-42,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-36,-44,-43,-37,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-37,-45,-44,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-36,-45,-43,-35,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-37,-44,-43,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-37,-44,-43,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-37,-44,-41,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-37,-45,-43,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-38,-45,-43,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-37,-45,-43,-37,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-37,-44,-45,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-39,-44,-44,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-36,-45,-45,-37,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-37,-44,-42,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-39,-45,-42,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-38,-44,-43,-35,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-38,-45,-42,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-37,-44,-45,-37,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-39,-45,-43,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-37,-44,-42,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-37,-44,-42,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-37,-45,-42,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-39,-45,-42,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-37,-44,-43,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-37,-45,-42,-37,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-38,-45,-41,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-36,-45,-42,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-37,-44,-42,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-38,-44,-41,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-38,-45,-43,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-37,-44,-41,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-37,-44,-42,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-38,-45,-43,-37,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-38,-44,-45,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-37,-45,-42,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-37,-44,-43,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-37,-44,-41,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-36,-44,-42,-35,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-36,-44,-45,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-38,-44,-43,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-38,-44,-42,-37,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-40,-44,-42,-35,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-37,-45,-42,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-38,-45,-42,-37,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-37,-43,-44,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-39,-44,-43,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-38,-44,-43,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-37,-45,-42,-35,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-37,-44,-43,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-37,-45,-44,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-37,-44,-43,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-37,-45,-43,-35,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-38,-44,-44,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-37,-44,-42,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-38,-45,-43,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-36,-44,-43,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-35,-44,-41,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-36,-44,-42,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-36,-45,-43,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-37,-44,-42,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-37,-45,-41,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-36,-44,-42,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-38,-45,-43,-37,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-36,-44,-44,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-37,-44,-45,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-37,-45,-43,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-38,-44,-42,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-36,-43,-43,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-38,-44,-42,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-36,-44,-43,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-38,-45,-43,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-38,-45,-44,-37,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-37,-44,-42,-37,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-36,-45,-43,-36,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-38,-45,-43,-35,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-38,-45,-42,-37,11.0,3.0,16.278820596099706,12.649110640673518,11.40175425099138,5.0
-34,-41,-46,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-35,-41,-47,-35,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-36,-42,-46,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-35,-41,-46,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-36,-42,-45,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-37,-42,-47,-37,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-35,-41,-46,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-36,-41,-44,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-34,-42,-46,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-36,-41,-46,-37,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-34,-41,-45,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-34,-42,-44,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-36,-41,-45,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-37,-41,-46,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-36,-41,-44,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-37,-42,-46,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-36,-41,-46,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-35,-41,-47,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-34,-41,-46,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-35,-41,-44,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-34,-41,-45,-37,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-35,-41,-45,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-35,-42,-46,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-34,-42,-44,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-35,-41,-44,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-34,-42,-47,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-35,-41,-46,-37,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-35,-41,-46,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-36,-42,-47,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-34,-42,-43,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-35,-42,-46,-37,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-35,-41,-44,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-34,-41,-45,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-35,-41,-45,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-35,-42,-44,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-35,-42,-45,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-33,-42,-45,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-36,-42,-45,-37,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-33,-41,-46,-37,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-37,-41,-46,-37,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-35,-41,-46,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-33,-42,-45,-37,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-35,-41,-45,-37,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-36,-41,-47,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-36,-41,-46,-37,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-35,-42,-45,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-36,-41,-46,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-36,-42,-44,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-34,-41,-46,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-37,-41,-48,-37,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-35,-42,-46,-37,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-34,-41,-47,-35,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-33,-41,-48,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-35,-42,-44,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-35,-42,-46,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-34,-42,-44,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-36,-42,-45,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-36,-41,-45,-37,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-35,-42,-44,-37,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-33,-42,-47,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-36,-41,-46,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-37,-41,-45,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-35,-43,-47,-37,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-36,-41,-44,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-36,-42,-46,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-34,-41,-45,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-33,-41,-46,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-35,-41,-45,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-36,-41,-47,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-37,-41,-44,-35,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-35,-41,-45,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-36,-41,-46,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-35,-41,-45,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-35,-41,-46,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-33,-41,-46,-35,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-36,-41,-47,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-36,-41,-45,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-35,-41,-48,-37,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-37,-42,-46,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-36,-42,-44,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-35,-42,-45,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-35,-41,-48,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-36,-41,-45,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-35,-41,-45,-37,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-36,-41,-47,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-35,-42,-45,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-36,-42,-45,-37,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-35,-41,-45,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-34,-42,-45,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-35,-41,-45,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-36,-42,-44,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-37,-42,-46,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-35,-42,-48,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-34,-42,-47,-35,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-35,-42,-45,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-37,-42,-48,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-34,-41,-43,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-35,-41,-44,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-37,-42,-47,-36,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-36,-42,-46,-37,11.0,4.0,15.556349186104045,11.704699910719626,11.704699910719626,5.656854249492381
-37,-39,-46,-36,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-35,-39,-44,-36,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-36,-39,-46,-36,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-35,-39,-45,-36,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-35,-39,-47,-36,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-36,-39,-45,-36,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-36,-39,-45,-36,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-36,-39,-45,-38,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-35,-39,-44,-35,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-36,-39,-44,-36,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-36,-39,-48,-35,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-36,-39,-48,-36,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-36,-39,-44,-36,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-35,-39,-46,-35,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-35,-38,-44,-35,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-35,-39,-46,-37,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-35,-39,-47,-36,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-35,-39,-45,-36,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-36,-39,-43,-37,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-34,-39,-47,-36,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-37,-39,-48,-36,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-35,-39,-45,-36,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-33,-39,-46,-36,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-35,-39,-45,-36,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-35,-39,-46,-36,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-35,-39,-44,-36,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-36,-38,-44,-36,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-37,-39,-46,-36,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-36,-39,-46,-36,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-35,-39,-44,-36,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-36,-39,-46,-36,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-36,-39,-47,-36,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-36,-39,-46,-35,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-37,-40,-45,-36,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-34,-38,-45,-37,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-36,-39,-45,-36,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-34,-39,-45,-36,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-35,-39,-47,-37,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-35,-39,-47,-36,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-37,-39,-47,-37,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-35,-39,-46,-36,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-36,-39,-45,-36,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-37,-39,-44,-36,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-35,-39,-44,-35,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-35,-39,-49,-36,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-36,-39,-47,-37,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-35,-37,-44,-35,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-34,-39,-49,-36,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-35,-39,-47,-36,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-36,-39,-47,-35,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-36,-39,-45,-36,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-35,-39,-48,-37,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
-34,-39,-43,-36,11.0,5.0,14.866068747318506,10.770329614269007,12.083045973594572,6.4031242374328485
