,x,ref_sensor,s57,s20,s54,s05,s34,s22,s06,s31,s36,s35
13778,4.0,40,-62.0,,,-53.0,-66.0,-75.0,,-70.0,-65.0,-73.0
13779,4.0,40,-60.0,,-47.0,-55.0,-69.0,-70.0,-67.0,-65.0,-71.0,-68.0
13780,4.0,40,-79.0,-54.0,-44.0,-54.0,-71.0,-72.0,-72.0,-65.0,-59.0,-69.0
13781,4.0,40,-69.0,-51.0,,-70.0,-78.0,-66.0,-69.0,-60.0,-62.0,-74.0
13782,4.0,40,-67.0,-49.0,,-67.0,-78.0,-72.0,-69.0,-64.0,,-82.0
13783,4.0,40,-75.0,-51.0,,-58.0,-71.0,-73.0,-71.0,-60.0,-62.0,
13784,4.0,40,-78.0,,-44.0,-55.0,-72.0,-77.0,,-65.0,-59.0,-67.0
13785,4.0,40,-67.0,-43.0,-54.0,,-72.0,-68.0,-60.0,-54.0,-68.0,
13786,4.0,40,-57.0,-45.0,-58.0,-66.0,,-67.0,,-68.0,-80.0,-79.0
13787,4.0,40,,-63.0,,,,-70.0,-70.0,,-66.0,
13788,4.0,40,-68.0,-48.0,-48.0,,-71.0,-71.0,-62.0,-52.0,-60.0,
13789,4.0,40,-66.0,-48.0,-46.0,-54.0,-75.0,-72.0,,-66.0,-71.0,-69.0
13790,4.0,40,-61.0,-48.0,-62.0,-67.0,-78.0,-68.0,-64.0,-74.0,-67.0,-85.0
13791,4.0,40,-60.0,-44.0,-44.0,-65.0,,-67.0,-64.0,-56.0,-63.0,
13792,4.0,40,,-53.0,-39.0,-63.0,-75.0,-72.0,-70.0,,-61.0,
13793,4.0,40,-64.0,-45.0,-46.0,-59.0,-77.0,-68.0,-62.0,-60.0,-68.0,-66.0
13794,4.0,40,-62.0,-42.0,-51.0,,-73.0,,-63.0,,-65.0,-73.0
13795,4.0,40,-65.0,-53.0,-49.0,,,-74.0,-67.0,,-67.0,-78.0
13796,4.0,40,,,,,,,,-68.0,-76.0,
13797,4.0,40,-61.0,-49.0,-41.0,-65.0,-70.0,-84.0,-67.0,,-70.0,-70.0
13798,4.0,40,-69.0,,-40.0,-55.0,-67.0,-71.0,,-66.0,-66.0,-75.0
13799,4.0,40,-65.0,-44.0,-42.0,-64.0,-71.0,-68.0,-58.0,-50.0,,
13800,4.0,40,,-50.0,-68.0,-66.0,,-75.0,-58.0,-71.0,-69.0,-75.0
13801,4.0,40,,,-47.0,,-70.0,-72.0,-65.0,,,-63.0
13802,4.0,40,-67.0,-39.0,,-64.0,,-74.0,,-62.0,-75.0,-75.0
13803,4.0,40,-58.0,-42.0,-44.0,-58.0,-67.0,-78.0,,,-73.0,
13804,4.0,40,-71.0,,,,-68.0,,,-67.0,-59.0,-70.0
13805,4.0,40,,,-47.0,-61.0,,-75.0,,-58.0,-72.0,-69.0
13806,4.0,40,-65.0,,-39.0,-61.0,-71.0,,-63.0,-53.0,-66.0,-73.0
13807,4.0,40,-62.0,-55.0,-41.0,-55.0,,-73.0,-66.0,-65.0,-66.0,-67.0
13808,4.0,40,-66.0,-46.0,,-60.0,-73.0,,-63.0,-52.0,-72.0,-74.0
13809,4.0,40,-59.0,,-53.0,,-69.0,,,-57.0,-67.0,
13810,4.0,40,-70.0,-48.0,,-69.0,,-68.0,,-62.0,-62.0,-77.0
13811,4.0,40,-54.0,-50.0,-45.0,-63.0,,,-64.0,-66.0,,-75.0
13812,4.0,40,,,-56.0,,,-74.0,-61.0,,,-77.0
13813,4.0,40,-65.0,-51.0,-46.0,-64.0,,-67.0,,-52.0,-67.0,-75.0
13814,4.0,40,,,,-69.0,-75.0,-69.0,-68.0,-65.0,-65.0,-67.0
13815,4.0,40,-63.0,-45.0,,-69.0,-79.0,,,-64.0,-74.0,-75.0
13816,4.0,40,-67.0,-42.0,-49.0,-61.0,,,-62.0,-59.0,-69.0,
13817,4.0,40,-65.0,-58.0,-41.0,,-74.0,-70.0,,-67.0,-70.0,-64.0
13818,4.0,40,-66.0,-48.0,-48.0,-65.0,-74.0,-66.0,-58.0,-51.0,-62.0,-74.0
13819,4.0,40,-66.0,-54.0,-40.0,-56.0,-64.0,-76.0,,-63.0,,-73.0
13820,4.0,40,-69.0,-58.0,-54.0,-69.0,,,-65.0,-63.0,-73.0,-79.0
13821,4.0,40,-70.0,-41.0,-51.0,,-71.0,-72.0,-65.0,-60.0,-76.0,
13822,4.0,40,-71.0,-43.0,-44.0,-63.0,-67.0,-69.0,-63.0,-59.0,-61.0,-67.0
13823,4.0,40,-66.0,-48.0,,,-71.0,-67.0,-63.0,,-59.0,
13824,4.0,40,-62.0,,-49.0,-66.0,-71.0,-71.0,-70.0,-55.0,-66.0,-75.0
13825,4.0,40,-73.0,-56.0,-41.0,-52.0,-69.0,-71.0,-71.0,-71.0,-62.0,-73.0
13826,4.0,40,-65.0,-53.0,-41.0,-54.0,,-70.0,-68.0,-63.0,,-81.0
13827,4.0,40,-68.0,-57.0,-57.0,-68.0,-76.0,-73.0,-60.0,-71.0,,-80.0
13828,4.0,40,-81.0,,-44.0,-67.0,-64.0,-71.0,,-67.0,-68.0,-70.0
13829,4.0,40,-65.0,-45.0,-49.0,-60.0,,-65.0,-69.0,-63.0,-62.0,-73.0
13830,4.0,40,,-62.0,-46.0,-55.0,-73.0,-74.0,,-69.0,-74.0,-75.0
13831,4.0,40,-78.0,-56.0,,,-70.0,-72.0,,-66.0,-60.0,
13832,4.0,40,-57.0,-57.0,-58.0,-63.0,,-73.0,,-69.0,-68.0,-74.0
13833,4.0,40,-61.0,,,-62.0,,,,-51.0,,-77.0
13834,4.0,40,-57.0,-61.0,-44.0,-72.0,,,-64.0,-66.0,-67.0,
13835,4.0,40,-67.0,-48.0,-46.0,-67.0,,-64.0,,-65.0,,-68.0
13836,4.0,40,-66.0,,-56.0,-70.0,,-72.0,,-72.0,-74.0,-80.0
13837,4.0,40,,-42.0,-50.0,-68.0,,-75.0,-60.0,-64.0,-65.0,-78.0
13838,4.0,40,-65.0,-55.0,-44.0,-60.0,-69.0,-81.0,-67.0,-62.0,-67.0,-68.0
13839,4.0,40,-68.0,,-51.0,-66.0,,-71.0,-68.0,-65.0,-81.0,-79.0
13840,4.0,40,-64.0,-50.0,-53.0,,,-68.0,-65.0,-67.0,-71.0,-82.0
13841,4.0,40,-67.0,-65.0,-43.0,-67.0,,-71.0,-71.0,-66.0,-67.0,-63.0
13842,4.0,40,-67.0,-41.0,-46.0,,-72.0,-73.0,,-58.0,,-68.0
13843,4.0,40,,-50.0,-59.0,-76.0,-77.0,,-74.0,-69.0,,-81.0
13844,4.0,40,-69.0,-48.0,-42.0,-56.0,-65.0,-72.0,-71.0,-60.0,-68.0,
13845,4.0,40,,-43.0,-43.0,-56.0,-70.0,-67.0,-68.0,-59.0,-62.0,-72.0
13846,4.0,40,-76.0,-53.0,-44.0,-66.0,-73.0,,,-60.0,-61.0,-75.0
13847,4.0,40,,-51.0,-54.0,-74.0,,,-66.0,-64.0,-79.0,-81.0
13848,4.0,40,-72.0,-45.0,-47.0,-67.0,,-76.0,,-55.0,-58.0,-70.0
13849,4.0,40,-59.0,-47.0,-48.0,-59.0,-66.0,,,-62.0,,-64.0
13850,4.0,40,-63.0,-56.0,-41.0,-54.0,-68.0,-74.0,,-60.0,-64.0,-73.0
13851,4.0,40,-67.0,-51.0,-39.0,,-67.0,,,-62.0,-66.0,-74.0
13852,4.0,40,-57.0,-49.0,-53.0,-60.0,,-77.0,,-66.0,-73.0,-81.0
13853,4.0,40,-72.0,-49.0,-41.0,-57.0,-71.0,-73.0,,-72.0,-67.0,-77.0
13854,4.0,40,-69.0,-45.0,-46.0,,,-73.0,-66.0,-60.0,-67.0,
13855,4.0,40,-67.0,,,-61.0,-64.0,-74.0,,-69.0,-68.0,-65.0
13856,4.0,40,-65.0,-46.0,,-61.0,,-68.0,,-61.0,-69.0,
13857,4.0,40,,-55.0,-48.0,,,,-62.0,-51.0,-68.0,-72.0
13858,4.0,40,-58.0,,-47.0,-68.0,-75.0,-71.0,-64.0,-64.0,,-75.0
13859,4.0,40,-66.0,-68.0,-45.0,-59.0,,,-71.0,-59.0,-61.0,-71.0
13860,4.0,40,-75.0,-46.0,,-66.0,,-68.0,-69.0,-60.0,,-67.0
13861,4.0,40,-55.0,,-44.0,-61.0,-75.0,-65.0,,-63.0,-73.0,
13862,4.0,40,-60.0,-46.0,-55.0,-69.0,-81.0,-72.0,-67.0,-67.0,-72.0,-82.0
13863,4.0,40,-72.0,-45.0,-46.0,,,,,-69.0,,
13864,4.0,40,-71.0,-52.0,-42.0,-54.0,-64.0,-80.0,-71.0,-65.0,-63.0,-72.0
13865,4.0,40,,-46.0,-44.0,-61.0,,-66.0,-65.0,-65.0,-71.0,
13866,4.0,40,,,-54.0,-73.0,-81.0,-70.0,,-67.0,-72.0,-84.0
13867,4.0,40,-67.0,-49.0,-53.0,-68.0,,-70.0,-67.0,-61.0,-75.0,-82.0
13868,4.0,40,-69.0,-68.0,-46.0,-62.0,-67.0,-70.0,-67.0,-61.0,-65.0,-70.0
13869,4.0,40,,,-52.0,-66.0,-82.0,,-67.0,,-71.0,-78.0
13870,4.0,40,-65.0,-63.0,-41.0,,-66.0,-74.0,-72.0,,-64.0,
13871,4.0,40,-68.0,-43.0,-52.0,-65.0,,-64.0,-68.0,-54.0,,
13872,4.0,40,-67.0,,,,-72.0,,,-58.0,-68.0,-77.0
13873,4.0,40,-70.0,-51.0,-54.0,,,-71.0,-59.0,-63.0,-70.0,
13874,4.0,40,-64.0,,-48.0,,,-73.0,-62.0,-52.0,,-78.0
13875,4.0,40,-76.0,-50.0,-52.0,-67.0,-79.0,-65.0,,,-63.0,-72.0
13876,4.0,40,,-56.0,-48.0,-62.0,-78.0,-80.0,,-60.0,-73.0,
13877,4.0,40,-68.0,-46.0,-58.0,-69.0,,-76.0,-64.0,-62.0,-68.0,-79.0
13878,4.0,54,-70.0,-53.0,-30.0,-59.0,-78.0,,,-48.0,-66.0,-72.0
13879,4.0,54,-65.0,,-37.0,-53.0,,,,,-73.0,-69.0
13880,4.0,54,,-55.0,-40.0,-48.0,-75.0,-71.0,,-50.0,-61.0,-72.0
13881,4.0,54,-70.0,-52.0,-50.0,-65.0,,-75.0,-64.0,-51.0,-73.0,-70.0
13882,4.0,54,-69.0,-58.0,-34.0,,-66.0,-73.0,-68.0,-55.0,-58.0,
13883,4.0,54,,,-43.0,-53.0,-65.0,-72.0,,,,
13884,4.0,54,,-49.0,-50.0,-67.0,-77.0,,,-52.0,-65.0,-70.0
13885,4.0,54,,,-41.0,-65.0,-77.0,-70.0,-67.0,-53.0,-63.0,-72.0
13886,4.0,54,-61.0,-43.0,-34.0,-63.0,-76.0,-74.0,-55.0,-57.0,-72.0,-75.0
13887,4.0,54,-68.0,-59.0,,-71.0,,,-63.0,-57.0,-71.0,-74.0
13888,4.0,54,,,-35.0,-66.0,-80.0,-75.0,-68.0,-42.0,-71.0,
13889,4.0,54,-71.0,-67.0,-53.0,-71.0,-68.0,-77.0,,-46.0,-66.0,-70.0
13890,4.0,54,-69.0,-58.0,-40.0,-60.0,-65.0,-78.0,,-50.0,-61.0,-70.0
13891,4.0,54,-68.0,,,-59.0,-64.0,-81.0,-73.0,-47.0,,
13892,4.0,54,,-56.0,-43.0,-63.0,-63.0,,,,-71.0,-76.0
13893,4.0,54,-65.0,-48.0,-38.0,-71.0,,-75.0,-65.0,-47.0,-67.0,-75.0
13894,4.0,54,-67.0,-50.0,,,-75.0,-75.0,,-59.0,-69.0,
13895,4.0,54,-64.0,-54.0,-37.0,-50.0,,-69.0,-67.0,-60.0,-67.0,-71.0
13896,4.0,54,,-52.0,-40.0,-70.0,-63.0,-76.0,-69.0,-46.0,-60.0,-67.0
13897,4.0,54,-77.0,-47.0,-45.0,-59.0,-70.0,-73.0,-63.0,-44.0,-69.0,-77.0
13898,4.0,54,-70.0,-58.0,-44.0,-63.0,-62.0,-78.0,-66.0,-44.0,-65.0,-70.0
13899,4.0,54,,-57.0,,,,,,-47.0,-53.0,
13900,4.0,54,-73.0,,-47.0,-57.0,-66.0,-75.0,-72.0,,,-77.0
13901,4.0,54,-70.0,-58.0,-41.0,,,-76.0,-69.0,-55.0,-63.0,
13902,4.0,54,-60.0,-46.0,-44.0,-65.0,,-73.0,-60.0,-53.0,-69.0,
13903,4.0,54,-62.0,-50.0,,,,,,-52.0,-61.0,
13904,4.0,54,-72.0,-58.0,,-56.0,-62.0,-79.0,-68.0,-55.0,,
13905,4.0,54,,-48.0,,-67.0,-77.0,,-61.0,-59.0,-69.0,-81.0
13906,4.0,54,-67.0,-54.0,-28.0,-67.0,-79.0,-74.0,-64.0,-51.0,-84.0,-77.0
13907,4.0,54,-68.0,-65.0,-48.0,-61.0,-63.0,-80.0,-71.0,-45.0,-55.0,-68.0
13908,4.0,54,-74.0,-52.0,,-69.0,,-78.0,,-49.0,-73.0,-74.0
13909,4.0,54,,-65.0,,,-66.0,,-67.0,,-70.0,
13910,4.0,54,,-54.0,-41.0,-54.0,-71.0,-72.0,-64.0,-50.0,-67.0,-76.0
13911,4.0,54,-66.0,-54.0,-34.0,-66.0,,-71.0,-59.0,-48.0,-73.0,-78.0
13912,4.0,54,-70.0,-54.0,-41.0,-71.0,-73.0,-74.0,-63.0,-59.0,-70.0,-70.0
13913,4.0,54,-74.0,-54.0,-28.0,-63.0,-75.0,-72.0,-61.0,-54.0,-70.0,-74.0
13914,4.0,54,-73.0,-56.0,,-67.0,-73.0,-75.0,-65.0,-52.0,,
13915,4.0,54,-69.0,-52.0,-33.0,,,-70.0,-63.0,-48.0,,-75.0
13916,4.0,54,-69.0,,-42.0,-55.0,-77.0,-74.0,,-49.0,-57.0,
13917,4.0,54,,,,-61.0,-77.0,,,-51.0,-68.0,-71.0
13918,4.0,54,,-54.0,-44.0,-60.0,,,-66.0,,-63.0,-74.0
13919,4.0,54,-74.0,-46.0,-32.0,-66.0,,-73.0,-68.0,-48.0,-72.0,-79.0
13920,4.0,54,,-58.0,-46.0,-57.0,-72.0,-64.0,-71.0,-52.0,-62.0,-71.0
13921,4.0,54,-72.0,-51.0,,-52.0,-72.0,,-63.0,,-63.0,-74.0
13922,4.0,54,-69.0,-51.0,-32.0,-70.0,,-75.0,-72.0,-50.0,-69.0,-71.0
13923,4.0,54,-70.0,-54.0,-30.0,,,-71.0,,,,
13924,4.0,54,-70.0,-55.0,-38.0,,,-73.0,-67.0,-52.0,-64.0,
13925,4.0,54,,-59.0,-40.0,,-68.0,-78.0,-70.0,-60.0,,
13926,4.0,54,-63.0,-59.0,-38.0,-62.0,-65.0,,-70.0,-54.0,-66.0,
13927,4.0,54,,-58.0,-29.0,-62.0,,-74.0,-66.0,-61.0,-73.0,-74.0
13928,4.0,54,-64.0,,-34.0,-68.0,-70.0,,-74.0,-52.0,-65.0,-75.0
13929,4.0,54,-72.0,-57.0,-31.0,-67.0,-73.0,-81.0,-64.0,-51.0,-70.0,-76.0
13930,4.0,54,,-44.0,-38.0,-53.0,-71.0,,-63.0,-58.0,-62.0,-72.0
13931,4.0,54,,-61.0,-40.0,-58.0,-60.0,,-66.0,-43.0,-63.0,-71.0
13932,4.0,54,-66.0,-46.0,-40.0,-59.0,-74.0,-70.0,,-49.0,-67.0,-78.0
13933,4.0,54,,,,-63.0,,,,-50.0,-67.0,-72.0
13934,4.0,54,-64.0,-59.0,-38.0,,-73.0,-70.0,-67.0,,,-77.0
13935,4.0,54,,,-41.0,-64.0,,-76.0,-67.0,-43.0,-60.0,-75.0
13936,4.0,54,-70.0,-58.0,-34.0,-73.0,-76.0,-73.0,-63.0,-44.0,-69.0,-85.0
13937,4.0,54,-69.0,-52.0,-39.0,,-73.0,-72.0,,-48.0,,
13938,4.0,54,-70.0,-50.0,-38.0,-67.0,-79.0,-75.0,-64.0,-55.0,-71.0,-78.0
13939,4.0,54,-68.0,,-42.0,,,,,-46.0,,
13940,4.0,54,,-45.0,-39.0,-50.0,,-72.0,-65.0,-51.0,,-74.0
13941,4.0,54,-63.0,-48.0,-42.0,-63.0,-72.0,-79.0,-64.0,-54.0,-68.0,-73.0
13942,4.0,54,-78.0,-51.0,-38.0,-59.0,-72.0,-73.0,-68.0,-52.0,-68.0,-77.0
13943,4.0,54,,,-41.0,-58.0,-73.0,-74.0,,-55.0,-63.0,-79.0
13944,4.0,54,-75.0,-50.0,-35.0,,,-76.0,-61.0,-49.0,,-74.0
13945,4.0,54,-67.0,,-43.0,-61.0,-64.0,,,-44.0,-63.0,-67.0
13946,4.0,54,-74.0,-56.0,-28.0,-79.0,,-75.0,,-50.0,,-77.0
13947,4.0,54,-75.0,-50.0,-38.0,-64.0,-70.0,-79.0,-72.0,-57.0,-59.0,-70.0
13948,4.0,54,-76.0,-53.0,-38.0,-62.0,-72.0,-75.0,-66.0,-51.0,-66.0,-79.0
13949,4.0,54,-67.0,-55.0,-31.0,-64.0,-77.0,-74.0,-67.0,-42.0,-64.0,-74.0
13950,4.0,54,-78.0,-61.0,-44.0,-66.0,-64.0,-75.0,,-44.0,-63.0,-75.0
13951,4.0,54,-62.0,,-41.0,-51.0,,-70.0,,-59.0,-60.0,
13952,4.0,54,-67.0,-61.0,-46.0,-60.0,,,-64.0,-57.0,-57.0,-68.0
13953,4.0,54,-63.0,-49.0,-35.0,-68.0,-75.0,-69.0,-60.0,-46.0,-64.0,-72.0
13954,4.0,54,,,-32.0,-65.0,,,,-61.0,-69.0,-77.0
13955,4.0,54,-71.0,-47.0,-39.0,-60.0,-71.0,-71.0,-66.0,-48.0,-64.0,-68.0
13956,4.0,54,,,,-66.0,-76.0,,-63.0,-48.0,-66.0,-74.0
13957,4.0,54,,-56.0,-47.0,-55.0,,-76.0,-70.0,-56.0,-59.0,-67.0
13958,4.0,54,-77.0,-54.0,-32.0,,-79.0,-77.0,-61.0,-44.0,-70.0,
13959,4.0,54,-64.0,-59.0,,,-67.0,-86.0,-75.0,-55.0,-60.0,
13960,4.0,54,-69.0,-53.0,-34.0,-61.0,,-71.0,,-51.0,-63.0,-72.0
13961,4.0,54,-62.0,-52.0,-41.0,-51.0,-72.0,-72.0,,-62.0,-60.0,-72.0
13962,4.0,54,-65.0,-53.0,-37.0,-52.0,-72.0,-80.0,-66.0,,-69.0,-69.0
13963,4.0,54,-67.0,-47.0,-36.0,,-70.0,-74.0,,-50.0,-63.0,
13964,4.0,54,,-57.0,-43.0,-61.0,-72.0,-81.0,-67.0,-45.0,-65.0,-66.0
13965,4.0,54,,-63.0,-30.0,-74.0,-79.0,-70.0,,-60.0,,-72.0
13966,4.0,54,-73.0,-51.0,,-58.0,,-71.0,,,,
13967,4.0,54,-71.0,-53.0,-29.0,-67.0,-73.0,-78.0,-66.0,-42.0,-72.0,-78.0
13968,4.0,54,-71.0,-49.0,-35.0,,-80.0,-74.0,-61.0,-51.0,-70.0,-73.0
13969,4.0,54,-67.0,-56.0,-43.0,-65.0,,,,-44.0,-66.0,-79.0
13970,4.0,54,-58.0,-53.0,-49.0,,,-73.0,-64.0,,-70.0,
13971,4.0,54,-69.0,,-49.0,-57.0,-68.0,-79.0,-73.0,-44.0,,
13972,4.0,54,-71.0,,-44.0,-61.0,-67.0,-83.0,-70.0,-44.0,-63.0,-67.0
13973,4.0,54,-71.0,-43.0,-51.0,,,-76.0,-77.0,-51.0,-63.0,-75.0
13974,4.0,54,-70.0,-56.0,,-55.0,,-73.0,-65.0,-54.0,-67.0,-77.0
13975,4.0,54,-60.0,-59.0,-42.0,-52.0,-70.0,,-70.0,-50.0,-69.0,-68.0
13976,4.0,54,-71.0,,-50.0,-53.0,-80.0,,-75.0,-48.0,,-74.0
13977,4.0,54,-65.0,,-40.0,,-66.0,,,-59.0,,-76.0
13978,4.0,54,-70.0,,,-67.0,,-74.0,,-46.0,-72.0,
13979,4.0,54,-65.0,-54.0,-42.0,-53.0,-72.0,,-63.0,-50.0,,
13980,4.0,54,-62.0,,,,-68.0,-72.0,,-65.0,,-71.0
13981,4.0,54,-60.0,,-47.0,-62.0,-72.0,-72.0,,-53.0,-69.0,-76.0
13982,4.0,54,-69.0,-53.0,-34.0,-66.0,-75.0,,-61.0,,-68.0,-76.0
13983,4.0,54,-75.0,-57.0,-45.0,-69.0,-71.0,-81.0,-67.0,-47.0,-63.0,-70.0
13984,4.0,54,-68.0,-60.0,-38.0,-53.0,-68.0,-76.0,-66.0,-50.0,-56.0,-71.0
13985,4.0,54,-68.0,-54.0,-37.0,-69.0,-73.0,,-62.0,-45.0,-70.0,-81.0
13986,4.0,54,,-43.0,,-58.0,,,-62.0,-50.0,-71.0,-70.0
13987,4.0,54,-79.0,-56.0,-35.0,-56.0,-76.0,-73.0,-65.0,-56.0,-63.0,-79.0
13988,4.0,54,-62.0,-46.0,-44.0,-68.0,,-74.0,-62.0,,-67.0,-76.0
13989,4.0,54,-67.0,-48.0,-41.0,-59.0,,-78.0,-68.0,-54.0,-64.0,-72.0
13990,4.0,54,-68.0,-57.0,-43.0,-53.0,,,-63.0,-53.0,-61.0,-72.0
13991,4.0,54,-69.0,-55.0,-28.0,-67.0,,-78.0,-69.0,-54.0,-70.0,-74.0
13992,4.0,54,-69.0,,-41.0,-67.0,,-77.0,-69.0,-43.0,-64.0,-68.0
13993,4.0,54,-65.0,,-44.0,-61.0,,-75.0,,-51.0,-73.0,-81.0
13994,4.0,54,-71.0,,,-63.0,,-75.0,,-48.0,-69.0,-74.0
13995,4.0,54,-65.0,,-41.0,,-67.0,,,-52.0,,
13996,4.0,54,-67.0,,-40.0,-59.0,-73.0,-72.0,,-46.0,,-76.0
13997,4.0,54,-68.0,-67.0,-49.0,-62.0,-74.0,-75.0,-64.0,-52.0,-63.0,-72.0
13998,4.0,54,,,-31.0,-66.0,,-71.0,,-56.0,-65.0,-74.0
13999,4.0,54,-67.0,,-51.0,-62.0,,,,-45.0,-68.0,-62.0
14000,4.0,54,-73.0,-56.0,-35.0,,,-71.0,-65.0,-55.0,-64.0,
14001,4.0,54,-68.0,,-41.0,-64.0,,-79.0,-68.0,-55.0,-56.0,-67.0
14002,4.0,54,-74.0,-53.0,-39.0,,-62.0,-83.0,-66.0,-44.0,-65.0,
14003,4.0,54,-74.0,-54.0,-32.0,-73.0,-77.0,-74.0,-61.0,-44.0,-71.0,-78.0
14004,4.0,54,-63.0,-49.0,-50.0,-61.0,-76.0,-74.0,-68.0,-48.0,-66.0,-75.0
14005,4.0,54,-74.0,-62.0,-47.0,,-69.0,-82.0,-62.0,-48.0,,
14006,4.0,54,-71.0,-59.0,-46.0,-62.0,-68.0,-78.0,-74.0,-46.0,-69.0,-63.0
14007,4.0,54,-77.0,-47.0,-40.0,-62.0,,,-70.0,-48.0,,-71.0
14008,4.0,54,-65.0,-60.0,-39.0,-54.0,,-75.0,-65.0,-52.0,-59.0,-68.0
14009,4.0,54,-59.0,-45.0,-34.0,-60.0,-80.0,-69.0,,-59.0,-73.0,-83.0
14010,4.0,54,-70.0,,-29.0,-68.0,,-78.0,,-42.0,-70.0,
14011,4.0,54,-69.0,-65.0,-42.0,-64.0,-67.0,-78.0,,-46.0,-68.0,-65.0
14012,4.0,54,,-47.0,-35.0,-62.0,,-69.0,-64.0,-64.0,-74.0,-74.0
14013,4.0,54,,-58.0,-41.0,,-67.0,-75.0,-71.0,-53.0,-65.0,-67.0
14014,4.0,54,,-52.0,-40.0,-61.0,-77.0,-75.0,-66.0,-58.0,-68.0,-71.0
14015,4.0,54,-67.0,-51.0,-30.0,-62.0,,-76.0,-58.0,-46.0,-76.0,-76.0
14016,4.0,54,-68.0,-61.0,-41.0,-60.0,-62.0,-81.0,-68.0,,-56.0,-70.0
14017,4.0,54,-64.0,-63.0,-53.0,-52.0,,-81.0,,-51.0,-61.0,-68.0
14018,4.0,54,-66.0,-52.0,-42.0,-62.0,-75.0,,-66.0,-48.0,-66.0,-71.0
14019,4.0,54,-65.0,-50.0,-37.0,-67.0,,-74.0,-61.0,-47.0,-73.0,-83.0
14020,4.0,54,-58.0,-50.0,-51.0,-62.0,,-75.0,-65.0,-51.0,-70.0,-76.0
14021,4.0,54,-76.0,-53.0,-31.0,-59.0,-76.0,-75.0,-64.0,-51.0,-70.0,-81.0
14022,4.0,54,-71.0,-65.0,-51.0,-60.0,-69.0,-80.0,-71.0,-43.0,-66.0,-69.0
14023,4.0,54,-78.0,-52.0,-33.0,-71.0,,-78.0,-61.0,-48.0,-69.0,-80.0
14024,4.0,54,-64.0,,,-55.0,,,,-44.0,,
14025,4.0,54,-73.0,-54.0,-43.0,-57.0,-64.0,-79.0,-70.0,-45.0,-63.0,-77.0
14026,4.0,54,-74.0,-52.0,-37.0,-69.0,,-77.0,-73.0,-47.0,-72.0,-81.0
14027,4.0,54,-68.0,-49.0,-31.0,-58.0,-79.0,,-63.0,-49.0,-69.0,-71.0
14028,4.0,54,-72.0,-49.0,-36.0,,-76.0,-77.0,-74.0,-55.0,-66.0,
14029,4.0,54,-71.0,-50.0,-30.0,-66.0,-75.0,-75.0,-72.0,-41.0,-72.0,-79.0
14030,4.0,54,-70.0,-56.0,-50.0,-58.0,,-80.0,-71.0,-44.0,-66.0,-65.0
14031,4.0,54,-64.0,-63.0,-43.0,-48.0,-74.0,,-65.0,-57.0,-64.0,-71.0
14032,4.0,54,,-51.0,-41.0,-56.0,-77.0,,-66.0,-50.0,-65.0,-73.0
14033,4.0,54,-65.0,-46.0,-41.0,-57.0,-73.0,-67.0,-71.0,-52.0,-57.0,-68.0
14034,4.0,54,,,,,,-76.0,,,-65.0,
14035,4.0,54,-66.0,-54.0,-39.0,-50.0,,,-68.0,-54.0,-61.0,-70.0
14036,4.0,54,-77.0,-51.0,-44.0,-58.0,-62.0,-84.0,,-42.0,,-76.0
14037,4.0,54,-63.0,-47.0,-39.0,-64.0,,-77.0,,-53.0,-64.0,
14038,4.0,54,-72.0,-54.0,-48.0,,,-77.0,-73.0,,-64.0,
14039,4.0,54,-69.0,,-53.0,-59.0,-68.0,-82.0,-69.0,-42.0,-60.0,-67.0
14040,4.0,54,-73.0,,-49.0,-53.0,,,-68.0,,,
14041,4.0,54,-67.0,-54.0,-42.0,-55.0,-66.0,-75.0,-67.0,-51.0,-55.0,-72.0
14042,4.0,54,-62.0,-49.0,-47.0,-68.0,,-74.0,-70.0,-48.0,-67.0,-74.0
14043,4.0,54,-69.0,-53.0,-39.0,-54.0,-75.0,-73.0,-63.0,-47.0,-64.0,-73.0
14044,4.0,54,-69.0,-51.0,-42.0,-65.0,-66.0,-74.0,-73.0,-53.0,,
14045,4.0,54,-75.0,-51.0,-36.0,-71.0,,-71.0,,-46.0,-72.0,
14046,4.0,54,-63.0,-52.0,-45.0,-62.0,-73.0,-65.0,-72.0,-52.0,-60.0,-74.0
14047,4.0,54,-74.0,-55.0,-42.0,-63.0,,-79.0,-67.0,-64.0,-74.0,
14048,4.0,54,-76.0,-47.0,-41.0,-67.0,-71.0,-73.0,-63.0,-49.0,-63.0,-72.0
14049,4.0,54,-62.0,-62.0,-39.0,-50.0,,-76.0,-68.0,-53.0,-71.0,-71.0
14050,4.0,54,-71.0,-56.0,-41.0,-61.0,-70.0,-82.0,-68.0,-63.0,-59.0,-70.0
14051,4.0,54,-80.0,-51.0,,-62.0,,-82.0,-66.0,-61.0,-69.0,-72.0
14052,4.0,54,-72.0,-53.0,-45.0,-60.0,-66.0,-78.0,-71.0,-44.0,-63.0,-71.0
14053,4.0,54,,,,-57.0,-71.0,-69.0,,-50.0,,-75.0
14054,4.0,54,-65.0,-59.0,-40.0,-52.0,,-75.0,,-45.0,-54.0,-74.0
14055,4.0,54,-77.0,-58.0,,-54.0,,-71.0,-65.0,,,-76.0
14056,4.0,54,-64.0,-56.0,-40.0,,-66.0,-81.0,-66.0,-52.0,-73.0,
